dy =  1.87683
x 	 P5 	 err
   0.74410 	   -0.41377 	    0.00040
   0.74420 	   -0.41383 	    0.00040
   0.74430 	   -0.41389 	    0.00040
   0.74440 	   -0.41395 	    0.00040
   0.74450 	   -0.41400 	    0.00040
   0.74460 	   -0.41406 	    0.00040
   0.74470 	   -0.41412 	    0.00040
   0.74480 	   -0.41418 	    0.00040
   0.74490 	   -0.41423 	    0.00040
   0.74500 	   -0.41429 	    0.00040
   0.74510 	   -0.41435 	    0.00040
   0.74520 	   -0.41440 	    0.00040
   0.74530 	   -0.41446 	    0.00040
   0.74540 	   -0.41451 	    0.00040
   0.74550 	   -0.41457 	    0.00040
   0.74560 	   -0.41463 	    0.00040
   0.74570 	   -0.41468 	    0.00040
   0.74580 	   -0.41473 	    0.00040
   0.74590 	   -0.41479 	    0.00040
   0.74600 	   -0.41484 	    0.00040
   0.74610 	   -0.41490 	    0.00040
   0.74620 	   -0.41495 	    0.00040
   0.74630 	   -0.41500 	    0.00040
   0.74640 	   -0.41506 	    0.00040
   0.74650 	   -0.41511 	    0.00040
   0.74660 	   -0.41516 	    0.00040
   0.74670 	   -0.41521 	    0.00040
   0.74680 	   -0.41527 	    0.00041
   0.74690 	   -0.41532 	    0.00041
   0.74700 	   -0.41537 	    0.00041
   0.74710 	   -0.41542 	    0.00041
   0.74720 	   -0.41547 	    0.00041
   0.74730 	   -0.41552 	    0.00041
   0.74740 	   -0.41557 	    0.00041
   0.74750 	   -0.41562 	    0.00041
   0.74760 	   -0.41567 	    0.00041
   0.74770 	   -0.41572 	    0.00041
   0.74780 	   -0.41577 	    0.00041
   0.74790 	   -0.41582 	    0.00041
   0.74800 	   -0.41587 	    0.00041
   0.74810 	   -0.41592 	    0.00041
   0.74820 	   -0.41597 	    0.00041
   0.74830 	   -0.41601 	    0.00041
   0.74840 	   -0.41606 	    0.00041
   0.74850 	   -0.41611 	    0.00041
   0.74860 	   -0.41616 	    0.00041
   0.74870 	   -0.41620 	    0.00041
   0.74880 	   -0.41625 	    0.00041
   0.74890 	   -0.41630 	    0.00041
   0.74900 	   -0.41634 	    0.00041
   0.74910 	   -0.41639 	    0.00041
   0.74920 	   -0.41643 	    0.00041
   0.74930 	   -0.41648 	    0.00041
   0.74940 	   -0.41653 	    0.00041
   0.74950 	   -0.41657 	    0.00041
   0.74960 	   -0.41661 	    0.00041
   0.74970 	   -0.41666 	    0.00041
   0.74980 	   -0.41670 	    0.00041
   0.74990 	   -0.41675 	    0.00041
   0.75000 	   -0.41679 	    0.00041
   0.75010 	   -0.41683 	    0.00041
   0.75020 	   -0.41688 	    0.00041
   0.75030 	   -0.41692 	    0.00041
   0.75040 	   -0.41696 	    0.00041
   0.75050 	   -0.41700 	    0.00041
   0.75060 	   -0.41704 	    0.00041
   0.75070 	   -0.41709 	    0.00041
   0.75080 	   -0.41713 	    0.00041
   0.75090 	   -0.41717 	    0.00041
   0.75100 	   -0.41721 	    0.00041
   0.75110 	   -0.41725 	    0.00041
   0.75120 	   -0.41729 	    0.00041
   0.75130 	   -0.41733 	    0.00041
   0.75140 	   -0.41737 	    0.00041
   0.75150 	   -0.41741 	    0.00041
   0.75160 	   -0.41745 	    0.00041
   0.75170 	   -0.41749 	    0.00041
   0.75180 	   -0.41753 	    0.00041
   0.75190 	   -0.41756 	    0.00041
   0.75200 	   -0.41760 	    0.00041
   0.75210 	   -0.41764 	    0.00041
   0.75220 	   -0.41768 	    0.00041
   0.75230 	   -0.41771 	    0.00041
   0.75240 	   -0.41775 	    0.00041
   0.75250 	   -0.41779 	    0.00041
   0.75260 	   -0.41782 	    0.00041
   0.75270 	   -0.41786 	    0.00041
   0.75280 	   -0.41790 	    0.00041
   0.75290 	   -0.41793 	    0.00041
   0.75300 	   -0.41797 	    0.00041
   0.75310 	   -0.41800 	    0.00041
   0.75320 	   -0.41804 	    0.00041
   0.75330 	   -0.41807 	    0.00041
   0.75340 	   -0.41810 	    0.00041
   0.75350 	   -0.41814 	    0.00041
   0.75360 	   -0.41817 	    0.00041
   0.75370 	   -0.41820 	    0.00041
   0.75380 	   -0.41824 	    0.00041
   0.75390 	   -0.41827 	    0.00041
   0.75400 	   -0.41830 	    0.00041
   0.75410 	   -0.41833 	    0.00041
   0.75420 	   -0.41837 	    0.00041
   0.75430 	   -0.41840 	    0.00041
   0.75440 	   -0.41843 	    0.00041
   0.75450 	   -0.41846 	    0.00041
   0.75460 	   -0.41849 	    0.00041
   0.75470 	   -0.41852 	    0.00041
   0.75480 	   -0.41855 	    0.00041
   0.75490 	   -0.41858 	    0.00041
   0.75500 	   -0.41861 	    0.00041
   0.75510 	   -0.41864 	    0.00041
   0.75520 	   -0.41867 	    0.00041
   0.75530 	   -0.41870 	    0.00041
   0.75540 	   -0.41873 	    0.00041
   0.75550 	   -0.41876 	    0.00041
   0.75560 	   -0.41878 	    0.00041
   0.75570 	   -0.41881 	    0.00041
   0.75580 	   -0.41884 	    0.00041
   0.75590 	   -0.41887 	    0.00041
   0.75600 	   -0.41889 	    0.00041
   0.75610 	   -0.41892 	    0.00041
   0.75620 	   -0.41895 	    0.00041
   0.75630 	   -0.41897 	    0.00041
   0.75640 	   -0.41900 	    0.00041
   0.75650 	   -0.41902 	    0.00041
   0.75660 	   -0.41905 	    0.00041
   0.75670 	   -0.41907 	    0.00041
   0.75680 	   -0.41910 	    0.00041
   0.75690 	   -0.41912 	    0.00041
   0.75700 	   -0.41914 	    0.00041
   0.75710 	   -0.41917 	    0.00041
   0.75720 	   -0.41919 	    0.00041
   0.75730 	   -0.41922 	    0.00041
   0.75740 	   -0.41924 	    0.00041
   0.75750 	   -0.41926 	    0.00041
   0.75760 	   -0.41928 	    0.00041
   0.75770 	   -0.41930 	    0.00041
   0.75780 	   -0.41933 	    0.00041
   0.75790 	   -0.41935 	    0.00041
   0.75800 	   -0.41937 	    0.00041
   0.75810 	   -0.41939 	    0.00041
   0.75820 	   -0.41941 	    0.00041
   0.75830 	   -0.41943 	    0.00041
   0.75840 	   -0.41945 	    0.00041
   0.75850 	   -0.41947 	    0.00041
   0.75860 	   -0.41949 	    0.00041
   0.75870 	   -0.41951 	    0.00041
   0.75880 	   -0.41953 	    0.00041
   0.75890 	   -0.41955 	    0.00041
   0.75900 	   -0.41956 	    0.00042
   0.75910 	   -0.41958 	    0.00042
   0.75920 	   -0.41960 	    0.00042
   0.75930 	   -0.41962 	    0.00042
   0.75940 	   -0.41963 	    0.00042
   0.75950 	   -0.41965 	    0.00042
   0.75960 	   -0.41967 	    0.00042
   0.75970 	   -0.41968 	    0.00042
   0.75980 	   -0.41970 	    0.00042
   0.75990 	   -0.41971 	    0.00042
   0.76000 	   -0.41973 	    0.00042
   0.76010 	   -0.41974 	    0.00042
   0.76020 	   -0.41976 	    0.00042
   0.76030 	   -0.41977 	    0.00042
   0.76040 	   -0.41979 	    0.00042
   0.76050 	   -0.41980 	    0.00042
   0.76060 	   -0.41982 	    0.00042
   0.76070 	   -0.41983 	    0.00042
   0.76080 	   -0.41984 	    0.00042
   0.76090 	   -0.41985 	    0.00042
   0.76100 	   -0.41987 	    0.00042
   0.76110 	   -0.41988 	    0.00042
   0.76120 	   -0.41989 	    0.00042
   0.76130 	   -0.41990 	    0.00042
   0.76140 	   -0.41991 	    0.00042
   0.76150 	   -0.41992 	    0.00042
   0.76160 	   -0.41993 	    0.00042
   0.76170 	   -0.41994 	    0.00042
   0.76180 	   -0.41995 	    0.00042
   0.76190 	   -0.41996 	    0.00042
   0.76200 	   -0.41997 	    0.00042
   0.76210 	   -0.41998 	    0.00042
   0.76220 	   -0.41999 	    0.00042
   0.76230 	   -0.42000 	    0.00042
   0.76240 	   -0.42001 	    0.00042
   0.76250 	   -0.42002 	    0.00042
   0.76260 	   -0.42002 	    0.00042
   0.76270 	   -0.42003 	    0.00042
   0.76280 	   -0.42004 	    0.00042
   0.76290 	   -0.42004 	    0.00042
   0.76300 	   -0.42005 	    0.00042
   0.76310 	   -0.42006 	    0.00042
   0.76320 	   -0.42006 	    0.00042
   0.76330 	   -0.42007 	    0.00042
   0.76340 	   -0.42007 	    0.00042
   0.76350 	   -0.42008 	    0.00042
   0.76360 	   -0.42008 	    0.00042
   0.76370 	   -0.42009 	    0.00042
   0.76380 	   -0.42009 	    0.00042
   0.76390 	   -0.42009 	    0.00042
   0.76400 	   -0.42010 	    0.00042
   0.76410 	   -0.42010 	    0.00042
   0.76420 	   -0.42010 	    0.00042
   0.76430 	   -0.42011 	    0.00042
   0.76440 	   -0.42011 	    0.00042
   0.76450 	   -0.42011 	    0.00042
   0.76460 	   -0.42011 	    0.00042
   0.76470 	   -0.42011 	    0.00042
   0.76480 	   -0.42011 	    0.00042
   0.76490 	   -0.42012 	    0.00042
   0.76500 	   -0.42012 	    0.00042
   0.76510 	   -0.42012 	    0.00042
   0.76520 	   -0.42012 	    0.00042
   0.76530 	   -0.42012 	    0.00042
   0.76540 	   -0.42011 	    0.00042
   0.76550 	   -0.42011 	    0.00042
   0.76560 	   -0.42011 	    0.00042
   0.76570 	   -0.42011 	    0.00042
   0.76580 	   -0.42011 	    0.00042
   0.76590 	   -0.42011 	    0.00042
   0.76600 	   -0.42010 	    0.00042
   0.76610 	   -0.42010 	    0.00042
   0.76620 	   -0.42010 	    0.00042
   0.76630 	   -0.42009 	    0.00042
   0.76640 	   -0.42009 	    0.00042
   0.76650 	   -0.42008 	    0.00042
   0.76660 	   -0.42008 	    0.00042
   0.76670 	   -0.42008 	    0.00042
   0.76680 	   -0.42007 	    0.00042
   0.76690 	   -0.42006 	    0.00042
   0.76700 	   -0.42006 	    0.00042
   0.76710 	   -0.42005 	    0.00042
   0.76720 	   -0.42005 	    0.00042
   0.76730 	   -0.42004 	    0.00042
   0.76740 	   -0.42003 	    0.00042
   0.76750 	   -0.42003 	    0.00042
   0.76760 	   -0.42002 	    0.00042
   0.76770 	   -0.42001 	    0.00042
   0.76780 	   -0.42000 	    0.00042
   0.76790 	   -0.41999 	    0.00042
   0.76800 	   -0.41998 	    0.00042
   0.76810 	   -0.41998 	    0.00042
   0.76820 	   -0.41997 	    0.00042
   0.76830 	   -0.41996 	    0.00042
   0.76840 	   -0.41995 	    0.00042
   0.76850 	   -0.41994 	    0.00042
   0.76860 	   -0.41993 	    0.00042
   0.76870 	   -0.41991 	    0.00042
   0.76880 	   -0.41990 	    0.00042
   0.76890 	   -0.41989 	    0.00042
   0.76900 	   -0.41988 	    0.00042
   0.76910 	   -0.41987 	    0.00042
   0.76920 	   -0.41985 	    0.00042
   0.76930 	   -0.41984 	    0.00042
   0.76940 	   -0.41983 	    0.00042
   0.76950 	   -0.41981 	    0.00042
   0.76960 	   -0.41980 	    0.00042
   0.76970 	   -0.41979 	    0.00042
   0.76980 	   -0.41977 	    0.00042
   0.76990 	   -0.41976 	    0.00042
   0.77000 	   -0.41974 	    0.00042
   0.77010 	   -0.41973 	    0.00042
   0.77020 	   -0.41971 	    0.00042
   0.77030 	   -0.41970 	    0.00042
   0.77040 	   -0.41968 	    0.00042
   0.77050 	   -0.41966 	    0.00042
   0.77060 	   -0.41965 	    0.00042
   0.77070 	   -0.41963 	    0.00042
   0.77080 	   -0.41961 	    0.00042
   0.77090 	   -0.41959 	    0.00042
   0.77100 	   -0.41957 	    0.00042
   0.77110 	   -0.41956 	    0.00042
   0.77120 	   -0.41954 	    0.00042
   0.77130 	   -0.41952 	    0.00042
   0.77140 	   -0.41950 	    0.00042
   0.77150 	   -0.41948 	    0.00042
   0.77160 	   -0.41946 	    0.00042
   0.77170 	   -0.41944 	    0.00042
   0.77180 	   -0.41942 	    0.00042
   0.77190 	   -0.41940 	    0.00042
   0.77200 	   -0.41937 	    0.00042
   0.77210 	   -0.41935 	    0.00042
   0.77220 	   -0.41933 	    0.00042
   0.77230 	   -0.41931 	    0.00042
   0.77240 	   -0.41929 	    0.00042
   0.77250 	   -0.41926 	    0.00042
   0.77260 	   -0.41924 	    0.00042
   0.77270 	   -0.41922 	    0.00042
   0.77280 	   -0.41919 	    0.00042
   0.77290 	   -0.41917 	    0.00042
   0.77300 	   -0.41914 	    0.00042
   0.77310 	   -0.41912 	    0.00042
   0.77320 	   -0.41909 	    0.00042
   0.77330 	   -0.41907 	    0.00042
   0.77340 	   -0.41904 	    0.00042
   0.77350 	   -0.41901 	    0.00042
   0.77360 	   -0.41899 	    0.00042
   0.77370 	   -0.41896 	    0.00042
   0.77380 	   -0.41893 	    0.00042
   0.77390 	   -0.41891 	    0.00042
   0.77400 	   -0.41888 	    0.00042
   0.77410 	   -0.41885 	    0.00042
   0.77420 	   -0.41882 	    0.00042
   0.77430 	   -0.41879 	    0.00042
   0.77440 	   -0.41876 	    0.00042
   0.77450 	   -0.41873 	    0.00042
   0.77460 	   -0.41870 	    0.00042
   0.77470 	   -0.41867 	    0.00042
   0.77480 	   -0.41864 	    0.00042
   0.77490 	   -0.41861 	    0.00042
   0.77500 	   -0.41858 	    0.00042
   0.77510 	   -0.41855 	    0.00042
   0.77520 	   -0.41852 	    0.00042
   0.77530 	   -0.41849 	    0.00042
   0.77540 	   -0.41845 	    0.00042
   0.77550 	   -0.41842 	    0.00042
   0.77560 	   -0.41839 	    0.00042
   0.77570 	   -0.41835 	    0.00042
   0.77580 	   -0.41832 	    0.00042
   0.77590 	   -0.41829 	    0.00042
   0.77600 	   -0.41825 	    0.00042
   0.77610 	   -0.41822 	    0.00042
   0.77620 	   -0.41818 	    0.00042
   0.77630 	   -0.41815 	    0.00042
   0.77640 	   -0.41811 	    0.00042
   0.77650 	   -0.41808 	    0.00042
   0.77660 	   -0.41804 	    0.00042
   0.77670 	   -0.41800 	    0.00042
   0.77680 	   -0.41797 	    0.00042
   0.77690 	   -0.41793 	    0.00042
   0.77700 	   -0.41789 	    0.00042
   0.77710 	   -0.41785 	    0.00042
   0.77720 	   -0.41781 	    0.00042
   0.77730 	   -0.41778 	    0.00042
   0.77740 	   -0.41774 	    0.00042
   0.77750 	   -0.41770 	    0.00042
   0.77760 	   -0.41766 	    0.00042
   0.77770 	   -0.41762 	    0.00042
   0.77780 	   -0.41758 	    0.00042
   0.77790 	   -0.41754 	    0.00042
   0.77800 	   -0.41750 	    0.00042
   0.77810 	   -0.41745 	    0.00042
   0.77820 	   -0.41741 	    0.00042
   0.77830 	   -0.41737 	    0.00042
   0.77840 	   -0.41733 	    0.00042
   0.77850 	   -0.41729 	    0.00042
   0.77860 	   -0.41724 	    0.00042
   0.77870 	   -0.41720 	    0.00042
   0.77880 	   -0.41716 	    0.00042
   0.77890 	   -0.41711 	    0.00042
   0.77900 	   -0.41707 	    0.00042
   0.77910 	   -0.41702 	    0.00042
   0.77920 	   -0.41698 	    0.00042
   0.77930 	   -0.41693 	    0.00042
   0.77940 	   -0.41689 	    0.00042
   0.77950 	   -0.41684 	    0.00042
   0.77960 	   -0.41679 	    0.00042
   0.77970 	   -0.41675 	    0.00042
   0.77980 	   -0.41670 	    0.00042
   0.77990 	   -0.41665 	    0.00042
   0.78000 	   -0.41660 	    0.00042
   0.78010 	   -0.41656 	    0.00042
   0.78020 	   -0.41651 	    0.00042
   0.78030 	   -0.41646 	    0.00042
   0.78040 	   -0.41641 	    0.00042
   0.78050 	   -0.41636 	    0.00042
   0.78060 	   -0.41631 	    0.00042
   0.78070 	   -0.41626 	    0.00042
   0.78080 	   -0.41621 	    0.00042
   0.78090 	   -0.41616 	    0.00042
   0.78100 	   -0.41611 	    0.00042
   0.78110 	   -0.41606 	    0.00042
   0.78120 	   -0.41601 	    0.00042
   0.78130 	   -0.41595 	    0.00042
   0.78140 	   -0.41590 	    0.00042
   0.78150 	   -0.41585 	    0.00042
   0.78160 	   -0.41579 	    0.00042
   0.78170 	   -0.41574 	    0.00042
   0.78180 	   -0.41569 	    0.00042
   0.78190 	   -0.41563 	    0.00042
   0.78200 	   -0.41558 	    0.00042
   0.78210 	   -0.41552 	    0.00042
   0.78220 	   -0.41547 	    0.00042
   0.78230 	   -0.41541 	    0.00042
   0.78240 	   -0.41536 	    0.00043
   0.78250 	   -0.41530 	    0.00043
   0.78260 	   -0.41524 	    0.00043
   0.78270 	   -0.41519 	    0.00043
   0.78280 	   -0.41513 	    0.00043
   0.78290 	   -0.41507 	    0.00043
   0.78300 	   -0.41501 	    0.00043
   0.78310 	   -0.41496 	    0.00043
   0.78320 	   -0.41490 	    0.00043
   0.78330 	   -0.41484 	    0.00043
   0.78340 	   -0.41478 	    0.00043
   0.78350 	   -0.41472 	    0.00043
   0.78360 	   -0.41466 	    0.00043
   0.78370 	   -0.41460 	    0.00043
   0.78380 	   -0.41454 	    0.00043
   0.78390 	   -0.41448 	    0.00043
   0.78400 	   -0.41442 	    0.00043
   0.78410 	   -0.41435 	    0.00043
   0.78420 	   -0.41429 	    0.00043
   0.78430 	   -0.41423 	    0.00043
   0.78440 	   -0.41417 	    0.00043
   0.78450 	   -0.41410 	    0.00043
   0.78460 	   -0.41404 	    0.00043
   0.78470 	   -0.41398 	    0.00043
   0.78480 	   -0.41391 	    0.00043
   0.78490 	   -0.41385 	    0.00043
   0.78500 	   -0.41378 	    0.00043
   0.78510 	   -0.41372 	    0.00043
   0.78520 	   -0.41365 	    0.00043
   0.78530 	   -0.41359 	    0.00043
   0.78540 	   -0.41352 	    0.00043
   0.78550 	   -0.41345 	    0.00043
   0.78560 	   -0.41339 	    0.00043
   0.78570 	   -0.41332 	    0.00043
   0.78580 	   -0.41325 	    0.00043
   0.78590 	   -0.41318 	    0.00043
   0.78600 	   -0.41311 	    0.00043
   0.78610 	   -0.41304 	    0.00043
   0.78620 	   -0.41298 	    0.00043
   0.78630 	   -0.41291 	    0.00043
   0.78640 	   -0.41284 	    0.00043
   0.78650 	   -0.41277 	    0.00043
   0.78660 	   -0.41270 	    0.00043
   0.78670 	   -0.41262 	    0.00043
   0.78680 	   -0.41255 	    0.00043
   0.78690 	   -0.41248 	    0.00043
   0.78700 	   -0.41241 	    0.00043
   0.78710 	   -0.41234 	    0.00043
   0.78720 	   -0.41226 	    0.00043
   0.78730 	   -0.41219 	    0.00043
   0.78740 	   -0.41212 	    0.00043
   0.78750 	   -0.41204 	    0.00043
   0.78760 	   -0.41197 	    0.00043
   0.78770 	   -0.41190 	    0.00043
   0.78780 	   -0.41182 	    0.00043
   0.78790 	   -0.41175 	    0.00043
   0.78800 	   -0.41167 	    0.00043
   0.78810 	   -0.41159 	    0.00043
   0.78820 	   -0.41152 	    0.00043
   0.78830 	   -0.41144 	    0.00043
   0.78840 	   -0.41136 	    0.00043
   0.78850 	   -0.41129 	    0.00043
   0.78860 	   -0.41121 	    0.00043
   0.78870 	   -0.41113 	    0.00043
   0.78880 	   -0.41105 	    0.00043
   0.78890 	   -0.41097 	    0.00043
   0.78900 	   -0.41090 	    0.00043
   0.78910 	   -0.41082 	    0.00043
   0.78920 	   -0.41074 	    0.00043
   0.78930 	   -0.41066 	    0.00043
   0.78940 	   -0.41058 	    0.00043
   0.78950 	   -0.41049 	    0.00043
   0.78960 	   -0.41041 	    0.00043
   0.78970 	   -0.41033 	    0.00043
   0.78980 	   -0.41025 	    0.00043
   0.78990 	   -0.41017 	    0.00043
   0.79000 	   -0.41008 	    0.00043
   0.79010 	   -0.41000 	    0.00043
   0.79020 	   -0.40992 	    0.00043
   0.79030 	   -0.40983 	    0.00043
   0.79040 	   -0.40975 	    0.00043
   0.79050 	   -0.40967 	    0.00043
   0.79060 	   -0.40958 	    0.00043
   0.79070 	   -0.40950 	    0.00043
   0.79080 	   -0.40941 	    0.00043
   0.79090 	   -0.40932 	    0.00043
   0.79100 	   -0.40924 	    0.00043
   0.79110 	   -0.40915 	    0.00043
   0.79120 	   -0.40906 	    0.00043
   0.79130 	   -0.40898 	    0.00043
   0.79140 	   -0.40889 	    0.00043
   0.79150 	   -0.40880 	    0.00043
   0.79160 	   -0.40871 	    0.00043
   0.79170 	   -0.40862 	    0.00043
   0.79180 	   -0.40853 	    0.00043
   0.79190 	   -0.40844 	    0.00043
   0.79200 	   -0.40835 	    0.00043
   0.79210 	   -0.40826 	    0.00043
   0.79220 	   -0.40817 	    0.00043
   0.79230 	   -0.40808 	    0.00043
   0.79240 	   -0.40799 	    0.00043
   0.79250 	   -0.40790 	    0.00043
   0.79260 	   -0.40781 	    0.00043
   0.79270 	   -0.40771 	    0.00043
   0.79280 	   -0.40762 	    0.00043
   0.79290 	   -0.40753 	    0.00043
   0.79300 	   -0.40743 	    0.00043
   0.79310 	   -0.40734 	    0.00043
   0.79320 	   -0.40725 	    0.00043
   0.79330 	   -0.40715 	    0.00043
   0.79340 	   -0.40706 	    0.00043
   0.79350 	   -0.40696 	    0.00042
   0.79360 	   -0.40686 	    0.00042
   0.79370 	   -0.40677 	    0.00042
   0.79380 	   -0.40667 	    0.00042
   0.79390 	   -0.40657 	    0.00042
   0.79400 	   -0.40648 	    0.00042
   0.79410 	   -0.40638 	    0.00042
   0.79420 	   -0.40628 	    0.00042
   0.79430 	   -0.40618 	    0.00042
   0.79440 	   -0.40608 	    0.00042
   0.79450 	   -0.40598 	    0.00042
   0.79460 	   -0.40588 	    0.00042
   0.79470 	   -0.40578 	    0.00042
   0.79480 	   -0.40568 	    0.00042
   0.79490 	   -0.40558 	    0.00042
   0.79500 	   -0.40548 	    0.00042
   0.79510 	   -0.40538 	    0.00042
   0.79520 	   -0.40528 	    0.00042
   0.79530 	   -0.40518 	    0.00042
   0.79540 	   -0.40507 	    0.00042
   0.79550 	   -0.40497 	    0.00042
   0.79560 	   -0.40487 	    0.00042
   0.79570 	   -0.40476 	    0.00042
   0.79580 	   -0.40466 	    0.00042
   0.79590 	   -0.40455 	    0.00042
   0.79600 	   -0.40445 	    0.00042
   0.79610 	   -0.40434 	    0.00042
   0.79620 	   -0.40424 	    0.00042
   0.79630 	   -0.40413 	    0.00042
   0.79640 	   -0.40403 	    0.00042
   0.79650 	   -0.40392 	    0.00042
   0.79660 	   -0.40381 	    0.00042
   0.79670 	   -0.40371 	    0.00042
   0.79680 	   -0.40360 	    0.00042
   0.79690 	   -0.40349 	    0.00042
   0.79700 	   -0.40338 	    0.00042
   0.79710 	   -0.40327 	    0.00042
   0.79720 	   -0.40316 	    0.00042
   0.79730 	   -0.40305 	    0.00042
   0.79740 	   -0.40294 	    0.00042
   0.79750 	   -0.40283 	    0.00042
   0.79760 	   -0.40272 	    0.00042
   0.79770 	   -0.40261 	    0.00042
   0.79780 	   -0.40250 	    0.00042
   0.79790 	   -0.40239 	    0.00042
   0.79800 	   -0.40227 	    0.00042
   0.79810 	   -0.40216 	    0.00042
   0.79820 	   -0.40205 	    0.00042
   0.79830 	   -0.40193 	    0.00042
   0.79840 	   -0.40182 	    0.00042
   0.79850 	   -0.40171 	    0.00042
   0.79860 	   -0.40159 	    0.00042
   0.79870 	   -0.40148 	    0.00042
   0.79880 	   -0.40136 	    0.00042
   0.79890 	   -0.40124 	    0.00042
   0.79900 	   -0.40113 	    0.00042
   0.79910 	   -0.40101 	    0.00042
   0.79920 	   -0.40089 	    0.00042
   0.79930 	   -0.40078 	    0.00042
   0.79940 	   -0.40066 	    0.00042
   0.79950 	   -0.40054 	    0.00042
   0.79960 	   -0.40042 	    0.00042
   0.79970 	   -0.40030 	    0.00042
   0.79980 	   -0.40018 	    0.00042
   0.79990 	   -0.40006 	    0.00042
   0.80000 	   -0.39994 	    0.00042
   0.80010 	   -0.39982 	    0.00042
   0.80020 	   -0.39970 	    0.00042
   0.80030 	   -0.39958 	    0.00042
   0.80040 	   -0.39946 	    0.00042
   0.80050 	   -0.39934 	    0.00042
   0.80060 	   -0.39921 	    0.00042
   0.80070 	   -0.39909 	    0.00042
   0.80080 	   -0.39897 	    0.00042
   0.80090 	   -0.39884 	    0.00042
   0.80100 	   -0.39872 	    0.00042
   0.80110 	   -0.39860 	    0.00042
   0.80120 	   -0.39847 	    0.00042
   0.80130 	   -0.39835 	    0.00042
   0.80140 	   -0.39822 	    0.00042
   0.80150 	   -0.39809 	    0.00042
   0.80160 	   -0.39797 	    0.00042
   0.80170 	   -0.39784 	    0.00042
   0.80180 	   -0.39771 	    0.00042
   0.80190 	   -0.39759 	    0.00042
   0.80200 	   -0.39746 	    0.00042
   0.80210 	   -0.39733 	    0.00042
   0.80220 	   -0.39720 	    0.00042
   0.80230 	   -0.39707 	    0.00042
   0.80240 	   -0.39694 	    0.00042
   0.80250 	   -0.39681 	    0.00042
   0.80260 	   -0.39668 	    0.00042
   0.80270 	   -0.39655 	    0.00042
   0.80280 	   -0.39642 	    0.00042
   0.80290 	   -0.39629 	    0.00042
   0.80300 	   -0.39616 	    0.00042
   0.80310 	   -0.39603 	    0.00042
   0.80320 	   -0.39589 	    0.00042
   0.80330 	   -0.39576 	    0.00042
   0.80340 	   -0.39563 	    0.00042
   0.80350 	   -0.39549 	    0.00042
   0.80360 	   -0.39536 	    0.00042
   0.80370 	   -0.39522 	    0.00042
   0.80380 	   -0.39509 	    0.00042
   0.80390 	   -0.39495 	    0.00042
   0.80400 	   -0.39482 	    0.00042
   0.80410 	   -0.39468 	    0.00042
   0.80420 	   -0.39455 	    0.00042
   0.80430 	   -0.39441 	    0.00042
   0.80440 	   -0.39427 	    0.00042
   0.80450 	   -0.39413 	    0.00042
   0.80460 	   -0.39399 	    0.00042
   0.80470 	   -0.39386 	    0.00042
   0.80480 	   -0.39372 	    0.00042
   0.80490 	   -0.39358 	    0.00042
   0.80500 	   -0.39344 	    0.00042
   0.80510 	   -0.39330 	    0.00042
   0.80520 	   -0.39316 	    0.00042
   0.80530 	   -0.39302 	    0.00042
   0.80540 	   -0.39288 	    0.00042
   0.80550 	   -0.39273 	    0.00042
   0.80560 	   -0.39259 	    0.00042
   0.80570 	   -0.39245 	    0.00042
   0.80580 	   -0.39231 	    0.00042
   0.80590 	   -0.39216 	    0.00042
   0.80600 	   -0.39202 	    0.00042
   0.80610 	   -0.39187 	    0.00042
   0.80620 	   -0.39173 	    0.00042
   0.80630 	   -0.39158 	    0.00042
   0.80640 	   -0.39144 	    0.00042
   0.80650 	   -0.39129 	    0.00042
   0.80660 	   -0.39115 	    0.00042
   0.80670 	   -0.39100 	    0.00042
   0.80680 	   -0.39085 	    0.00042
   0.80690 	   -0.39071 	    0.00042
   0.80700 	   -0.39056 	    0.00042
   0.80710 	   -0.39041 	    0.00042
   0.80720 	   -0.39026 	    0.00042
   0.80730 	   -0.39011 	    0.00042
   0.80740 	   -0.38996 	    0.00042
   0.80750 	   -0.38981 	    0.00042
   0.80760 	   -0.38966 	    0.00042
   0.80770 	   -0.38951 	    0.00042
   0.80780 	   -0.38936 	    0.00042
   0.80790 	   -0.38921 	    0.00042
   0.80800 	   -0.38906 	    0.00042
   0.80810 	   -0.38891 	    0.00042
   0.80820 	   -0.38875 	    0.00042
   0.80830 	   -0.38860 	    0.00042
   0.80840 	   -0.38845 	    0.00042
   0.80850 	   -0.38829 	    0.00042
   0.80860 	   -0.38814 	    0.00042
   0.80870 	   -0.38798 	    0.00042
   0.80880 	   -0.38783 	    0.00042
   0.80890 	   -0.38767 	    0.00042
   0.80900 	   -0.38752 	    0.00042
   0.80910 	   -0.38736 	    0.00042
   0.80920 	   -0.38720 	    0.00042
   0.80930 	   -0.38705 	    0.00042
   0.80940 	   -0.38689 	    0.00042
   0.80950 	   -0.38673 	    0.00042
   0.80960 	   -0.38657 	    0.00042
   0.80970 	   -0.38641 	    0.00042
   0.80980 	   -0.38625 	    0.00042
   0.80990 	   -0.38609 	    0.00042
   0.81000 	   -0.38593 	    0.00042
   0.81010 	   -0.38577 	    0.00042
   0.81020 	   -0.38561 	    0.00042
   0.81030 	   -0.38545 	    0.00042
   0.81040 	   -0.38529 	    0.00042
   0.81050 	   -0.38513 	    0.00042
