t 	 u 	 du
   9.89200 	   -3.09291 	   -0.07926
   9.89300 	   -3.09298 	   -0.07878
   9.89400 	   -3.09306 	   -0.07830
   9.89500 	   -3.09314 	   -0.07783
   9.89600 	   -3.09322 	   -0.07735
   9.89700 	   -3.09330 	   -0.07688
   9.89800 	   -3.09337 	   -0.07641
   9.89900 	   -3.09345 	   -0.07593
   9.90000 	   -3.09352 	   -0.07546
   9.90100 	   -3.09360 	   -0.07499
   9.90200 	   -3.09367 	   -0.07452
   9.90300 	   -3.09375 	   -0.07405
   9.90400 	   -3.09382 	   -0.07358
   9.90500 	   -3.09390 	   -0.07311
   9.90600 	   -3.09397 	   -0.07265
   9.90700 	   -3.09404 	   -0.07218
   9.90800 	   -3.09411 	   -0.07171
   9.90900 	   -3.09418 	   -0.07125
   9.91000 	   -3.09426 	   -0.07078
   9.91100 	   -3.09433 	   -0.07032
   9.91200 	   -3.09440 	   -0.06986
   9.91300 	   -3.09447 	   -0.06939
   9.91400 	   -3.09453 	   -0.06893
   9.91500 	   -3.09460 	   -0.06847
   9.91600 	   -3.09467 	   -0.06801
   9.91700 	   -3.09474 	   -0.06755
   9.91800 	   -3.09481 	   -0.06709
   9.91900 	   -3.09487 	   -0.06663
   9.92000 	   -3.09494 	   -0.06618
   9.92100 	   -3.09501 	   -0.06572
   9.92200 	   -3.09507 	   -0.06526
   9.92300 	   -3.09514 	   -0.06481
   9.92400 	   -3.09520 	   -0.06435
   9.92500 	   -3.09526 	   -0.06390
   9.92600 	   -3.09533 	   -0.06344
   9.92700 	   -3.09539 	   -0.06299
   9.92800 	   -3.09545 	   -0.06254
   9.92900 	   -3.09552 	   -0.06208
   9.93000 	   -3.09558 	   -0.06163
   9.93100 	   -3.09564 	   -0.06118
   9.93200 	   -3.09570 	   -0.06073
   9.93300 	   -3.09576 	   -0.06028
   9.93400 	   -3.09582 	   -0.05983
   9.93500 	   -3.09588 	   -0.05938
   9.93600 	   -3.09594 	   -0.05894
   9.93700 	   -3.09600 	   -0.05849
   9.93800 	   -3.09606 	   -0.05804
   9.93900 	   -3.09612 	   -0.05759
   9.94000 	   -3.09617 	   -0.05715
   9.94100 	   -3.09623 	   -0.05670
   9.94200 	   -3.09629 	   -0.05626
   9.94300 	   -3.09634 	   -0.05582
   9.94400 	   -3.09640 	   -0.05537
   9.94500 	   -3.09645 	   -0.05493
   9.94600 	   -3.09651 	   -0.05449
   9.94700 	   -3.09656 	   -0.05404
   9.94800 	   -3.09662 	   -0.05360
   9.94900 	   -3.09667 	   -0.05316
   9.95000 	   -3.09672 	   -0.05272
   9.95100 	   -3.09677 	   -0.05228
   9.95200 	   -3.09683 	   -0.05184
   9.95300 	   -3.09688 	   -0.05140
   9.95400 	   -3.09693 	   -0.05097
   9.95500 	   -3.09698 	   -0.05053
   9.95600 	   -3.09703 	   -0.05009
   9.95700 	   -3.09708 	   -0.04965
   9.95800 	   -3.09713 	   -0.04922
   9.95900 	   -3.09718 	   -0.04878
   9.96000 	   -3.09723 	   -0.04835
   9.96100 	   -3.09728 	   -0.04791
   9.96200 	   -3.09732 	   -0.04748
   9.96300 	   -3.09737 	   -0.04704
   9.96400 	   -3.09742 	   -0.04661
   9.96500 	   -3.09746 	   -0.04618
   9.96600 	   -3.09751 	   -0.04574
   9.96700 	   -3.09756 	   -0.04531
   9.96800 	   -3.09760 	   -0.04488
   9.96900 	   -3.09764 	   -0.04445
   9.97000 	   -3.09769 	   -0.04402
   9.97100 	   -3.09773 	   -0.04359
   9.97200 	   -3.09778 	   -0.04316
   9.97300 	   -3.09782 	   -0.04273
   9.97400 	   -3.09786 	   -0.04230
   9.97500 	   -3.09790 	   -0.04187
   9.97600 	   -3.09795 	   -0.04144
   9.97700 	   -3.09799 	   -0.04102
   9.97800 	   -3.09803 	   -0.04059
   9.97900 	   -3.09807 	   -0.04016
   9.98000 	   -3.09811 	   -0.03973
   9.98100 	   -3.09815 	   -0.03931
   9.98200 	   -3.09819 	   -0.03888
   9.98300 	   -3.09823 	   -0.03846
   9.98400 	   -3.09826 	   -0.03803
   9.98500 	   -3.09830 	   -0.03761
   9.98600 	   -3.09834 	   -0.03718
   9.98700 	   -3.09838 	   -0.03676
   9.98800 	   -3.09841 	   -0.03633
   9.98900 	   -3.09845 	   -0.03591
   9.99000 	   -3.09848 	   -0.03549
   9.99100 	   -3.09852 	   -0.03507
   9.99200 	   -3.09855 	   -0.03464
   9.99300 	   -3.09859 	   -0.03422
   9.99400 	   -3.09862 	   -0.03380
   9.99500 	   -3.09866 	   -0.03338
   9.99600 	   -3.09869 	   -0.03296
   9.99700 	   -3.09872 	   -0.03254
   9.99800 	   -3.09875 	   -0.03212
   9.99900 	   -3.09879 	   -0.03170
  10.00000 	   -3.09882 	   -0.03128
  10.00100 	   -3.09885 	   -0.03086
  10.00200 	   -3.09888 	   -0.03044
  10.00300 	   -3.09891 	   -0.03002
  10.00400 	   -3.09894 	   -0.02960
  10.00500 	   -3.09897 	   -0.02918
  10.00600 	   -3.09900 	   -0.02877
  10.00700 	   -3.09903 	   -0.02835
  10.00800 	   -3.09905 	   -0.02793
  10.00900 	   -3.09908 	   -0.02751
  10.01000 	   -3.09911 	   -0.02710
  10.01100 	   -3.09914 	   -0.02668
  10.01200 	   -3.09916 	   -0.02626
  10.01300 	   -3.09919 	   -0.02585
  10.01400 	   -3.09921 	   -0.02543
  10.01500 	   -3.09924 	   -0.02502
  10.01600 	   -3.09926 	   -0.02460
  10.01700 	   -3.09929 	   -0.02419
  10.01800 	   -3.09931 	   -0.02377
  10.01900 	   -3.09934 	   -0.02336
  10.02000 	   -3.09936 	   -0.02294
  10.02100 	   -3.09938 	   -0.02253
  10.02200 	   -3.09940 	   -0.02212
  10.02300 	   -3.09943 	   -0.02170
  10.02400 	   -3.09945 	   -0.02129
  10.02500 	   -3.09947 	   -0.02088
  10.02600 	   -3.09949 	   -0.02046
  10.02700 	   -3.09951 	   -0.02005
  10.02800 	   -3.09953 	   -0.01964
  10.02900 	   -3.09955 	   -0.01922
  10.03000 	   -3.09957 	   -0.01881
  10.03100 	   -3.09959 	   -0.01840
  10.03200 	   -3.09961 	   -0.01799
  10.03300 	   -3.09962 	   -0.01758
  10.03400 	   -3.09964 	   -0.01717
  10.03500 	   -3.09966 	   -0.01675
  10.03600 	   -3.09967 	   -0.01634
  10.03700 	   -3.09969 	   -0.01593
  10.03800 	   -3.09971 	   -0.01552
  10.03900 	   -3.09972 	   -0.01511
  10.04000 	   -3.09974 	   -0.01470
  10.04100 	   -3.09975 	   -0.01429
  10.04200 	   -3.09976 	   -0.01388
  10.04300 	   -3.09978 	   -0.01347
  10.04400 	   -3.09979 	   -0.01306
  10.04500 	   -3.09980 	   -0.01265
  10.04600 	   -3.09982 	   -0.01224
  10.04700 	   -3.09983 	   -0.01183
  10.04800 	   -3.09984 	   -0.01142
  10.04900 	   -3.09985 	   -0.01101
  10.05000 	   -3.09986 	   -0.01060
  10.05100 	   -3.09987 	   -0.01019
  10.05200 	   -3.09988 	   -0.00978
  10.05300 	   -3.09989 	   -0.00937
  10.05400 	   -3.09990 	   -0.00896
  10.05500 	   -3.09991 	   -0.00856
  10.05600 	   -3.09992 	   -0.00815
  10.05700 	   -3.09993 	   -0.00774
  10.05800 	   -3.09993 	   -0.00733
  10.05900 	   -3.09994 	   -0.00692
  10.06000 	   -3.09995 	   -0.00651
  10.06100 	   -3.09995 	   -0.00610
  10.06200 	   -3.09996 	   -0.00570
  10.06300 	   -3.09997 	   -0.00529
  10.06400 	   -3.09997 	   -0.00488
  10.06500 	   -3.09998 	   -0.00447
  10.06600 	   -3.09998 	   -0.00406
  10.06700 	   -3.09998 	   -0.00366
  10.06800 	   -3.09999 	   -0.00325
  10.06900 	   -3.09999 	   -0.00284
  10.07000 	   -3.09999 	   -0.00243
  10.07100 	   -3.09999 	   -0.00202
  10.07200 	   -3.10000 	   -0.00162
  10.07300 	   -3.10000 	   -0.00121
  10.07400 	   -3.10000 	   -0.00080
  10.07500 	   -3.10000 	   -0.00039
  10.07600 	   -3.10000 	    0.00002
  10.07700 	   -3.10000 	    0.00042
  10.07800 	   -3.10000 	    0.00083
  10.07900 	   -3.10000 	    0.00124
  10.08000 	   -3.10000 	    0.00165
  10.08100 	   -3.09999 	    0.00206
  10.08200 	   -3.09999 	    0.00246
  10.08300 	   -3.09999 	    0.00287
  10.08400 	   -3.09999 	    0.00328
  10.08500 	   -3.09998 	    0.00369
  10.08600 	   -3.09998 	    0.00410
  10.08700 	   -3.09998 	    0.00450
  10.08800 	   -3.09997 	    0.00491
  10.08900 	   -3.09997 	    0.00532
  10.09000 	   -3.09996 	    0.00573
  10.09100 	   -3.09995 	    0.00614
  10.09200 	   -3.09995 	    0.00655
  10.09300 	   -3.09994 	    0.00695
  10.09400 	   -3.09993 	    0.00736
  10.09500 	   -3.09993 	    0.00777
  10.09600 	   -3.09992 	    0.00818
  10.09700 	   -3.09991 	    0.00859
  10.09800 	   -3.09990 	    0.00900
  10.09900 	   -3.09989 	    0.00941
  10.10000 	   -3.09988 	    0.00982
  10.10100 	   -3.09987 	    0.01022
  10.10200 	   -3.09986 	    0.01063
  10.10300 	   -3.09985 	    0.01104
  10.10400 	   -3.09984 	    0.01145
  10.10500 	   -3.09983 	    0.01186
  10.10600 	   -3.09982 	    0.01227
  10.10700 	   -3.09980 	    0.01268
  10.10800 	   -3.09979 	    0.01309
  10.10900 	   -3.09978 	    0.01350
  10.11000 	   -3.09976 	    0.01391
  10.11100 	   -3.09975 	    0.01432
  10.11200 	   -3.09973 	    0.01473
  10.11300 	   -3.09972 	    0.01514
  10.11400 	   -3.09970 	    0.01555
  10.11500 	   -3.09969 	    0.01596
  10.11600 	   -3.09967 	    0.01638
  10.11700 	   -3.09966 	    0.01679
  10.11800 	   -3.09964 	    0.01720
  10.11900 	   -3.09962 	    0.01761
  10.12000 	   -3.09960 	    0.01802
  10.12100 	   -3.09959 	    0.01843
  10.12200 	   -3.09957 	    0.01884
  10.12300 	   -3.09955 	    0.01926
  10.12400 	   -3.09953 	    0.01967
  10.12500 	   -3.09951 	    0.02008
  10.12600 	   -3.09949 	    0.02049
  10.12700 	   -3.09947 	    0.02091
  10.12800 	   -3.09945 	    0.02132
  10.12900 	   -3.09942 	    0.02173
  10.13000 	   -3.09940 	    0.02215
  10.13100 	   -3.09938 	    0.02256
  10.13200 	   -3.09936 	    0.02298
  10.13300 	   -3.09933 	    0.02339
  10.13400 	   -3.09931 	    0.02381
  10.13500 	   -3.09929 	    0.02422
  10.13600 	   -3.09926 	    0.02463
  10.13700 	   -3.09924 	    0.02505
  10.13800 	   -3.09921 	    0.02547
  10.13900 	   -3.09919 	    0.02588
  10.14000 	   -3.09916 	    0.02630
  10.14100 	   -3.09913 	    0.02671
  10.14200 	   -3.09911 	    0.02713
  10.14300 	   -3.09908 	    0.02755
  10.14400 	   -3.09905 	    0.02796
  10.14500 	   -3.09902 	    0.02838
  10.14600 	   -3.09900 	    0.02880
  10.14700 	   -3.09897 	    0.02922
  10.14800 	   -3.09894 	    0.02964
  10.14900 	   -3.09891 	    0.03005
  10.15000 	   -3.09888 	    0.03047
  10.15100 	   -3.09885 	    0.03089
  10.15200 	   -3.09882 	    0.03131
  10.15300 	   -3.09878 	    0.03173
  10.15400 	   -3.09875 	    0.03215
  10.15500 	   -3.09872 	    0.03257
  10.15600 	   -3.09869 	    0.03299
  10.15700 	   -3.09865 	    0.03341
  10.15800 	   -3.09862 	    0.03383
  10.15900 	   -3.09859 	    0.03426
  10.16000 	   -3.09855 	    0.03468
  10.16100 	   -3.09852 	    0.03510
  10.16200 	   -3.09848 	    0.03552
  10.16300 	   -3.09845 	    0.03594
  10.16400 	   -3.09841 	    0.03637
  10.16500 	   -3.09837 	    0.03679
  10.16600 	   -3.09834 	    0.03722
  10.16700 	   -3.09830 	    0.03764
  10.16800 	   -3.09826 	    0.03807
  10.16900 	   -3.09822 	    0.03849
  10.17000 	   -3.09818 	    0.03892
  10.17100 	   -3.09814 	    0.03934
  10.17200 	   -3.09810 	    0.03977
  10.17300 	   -3.09806 	    0.04019
  10.17400 	   -3.09802 	    0.04062
  10.17500 	   -3.09798 	    0.04105
  10.17600 	   -3.09794 	    0.04148
  10.17700 	   -3.09790 	    0.04191
  10.17800 	   -3.09786 	    0.04233
  10.17900 	   -3.09782 	    0.04276
  10.18000 	   -3.09777 	    0.04319
  10.18100 	   -3.09773 	    0.04362
  10.18200 	   -3.09769 	    0.04405
  10.18300 	   -3.09764 	    0.04448
  10.18400 	   -3.09760 	    0.04492
  10.18500 	   -3.09755 	    0.04535
  10.18600 	   -3.09751 	    0.04578
  10.18700 	   -3.09746 	    0.04621
  10.18800 	   -3.09741 	    0.04664
  10.18900 	   -3.09737 	    0.04708
  10.19000 	   -3.09732 	    0.04751
  10.19100 	   -3.09727 	    0.04795
  10.19200 	   -3.09722 	    0.04838
  10.19300 	   -3.09717 	    0.04882
  10.19400 	   -3.09713 	    0.04925
  10.19500 	   -3.09708 	    0.04969
  10.19600 	   -3.09703 	    0.05013
  10.19700 	   -3.09698 	    0.05056
  10.19800 	   -3.09693 	    0.05100
  10.19900 	   -3.09687 	    0.05144
  10.20000 	   -3.09682 	    0.05188
  10.20100 	   -3.09677 	    0.05232
  10.20200 	   -3.09672 	    0.05276
  10.20300 	   -3.09666 	    0.05320
  10.20400 	   -3.09661 	    0.05364
  10.20500 	   -3.09656 	    0.05408
  10.20600 	   -3.09650 	    0.05452
  10.20700 	   -3.09645 	    0.05496
  10.20800 	   -3.09639 	    0.05541
  10.20900 	   -3.09634 	    0.05585
  10.21000 	   -3.09628 	    0.05629
  10.21100 	   -3.09623 	    0.05674
  10.21200 	   -3.09617 	    0.05718
  10.21300 	   -3.09611 	    0.05763
  10.21400 	   -3.09605 	    0.05808
  10.21500 	   -3.09599 	    0.05852
  10.21600 	   -3.09594 	    0.05897
  10.21700 	   -3.09588 	    0.05942
  10.21800 	   -3.09582 	    0.05987
  10.21900 	   -3.09576 	    0.06032
  10.22000 	   -3.09570 	    0.06077
  10.22100 	   -3.09564 	    0.06122
  10.22200 	   -3.09557 	    0.06167
  10.22300 	   -3.09551 	    0.06212
  10.22400 	   -3.09545 	    0.06257
  10.22500 	   -3.09539 	    0.06302
  10.22600 	   -3.09532 	    0.06348
  10.22700 	   -3.09526 	    0.06393
  10.22800 	   -3.09520 	    0.06439
  10.22900 	   -3.09513 	    0.06484
  10.23000 	   -3.09507 	    0.06530
  10.23100 	   -3.09500 	    0.06575
  10.23200 	   -3.09493 	    0.06621
  10.23300 	   -3.09487 	    0.06667
  10.23400 	   -3.09480 	    0.06713
  10.23500 	   -3.09473 	    0.06759
  10.23600 	   -3.09467 	    0.06805
  10.23700 	   -3.09460 	    0.06851
  10.23800 	   -3.09453 	    0.06897
  10.23900 	   -3.09446 	    0.06943
  10.24000 	   -3.09439 	    0.06989
  10.24100 	   -3.09432 	    0.07036
  10.24200 	   -3.09425 	    0.07082
  10.24300 	   -3.09418 	    0.07128
  10.24400 	   -3.09411 	    0.07175
  10.24500 	   -3.09403 	    0.07222
  10.24600 	   -3.09396 	    0.07268
  10.24700 	   -3.09389 	    0.07315
  10.24800 	   -3.09382 	    0.07362
  10.24900 	   -3.09374 	    0.07409
  10.25000 	   -3.09367 	    0.07456
  10.25100 	   -3.09359 	    0.07503
  10.25200 	   -3.09352 	    0.07550
  10.25300 	   -3.09344 	    0.07597
  10.25400 	   -3.09337 	    0.07644
  10.25500 	   -3.09329 	    0.07692
  10.25600 	   -3.09321 	    0.07739
  10.25700 	   -3.09313 	    0.07786
  10.25800 	   -3.09306 	    0.07834
  10.25900 	   -3.09298 	    0.07882
  10.26000 	   -3.09290 	    0.07929
  10.26100 	   -3.09282 	    0.07977
  10.26200 	   -3.09274 	    0.08025
  10.26300 	   -3.09266 	    0.08073
  10.26400 	   -3.09258 	    0.08121
  10.26500 	   -3.09250 	    0.08169
  10.26600 	   -3.09241 	    0.08217
  10.26700 	   -3.09233 	    0.08266
  10.26800 	   -3.09225 	    0.08314
  10.26900 	   -3.09217 	    0.08362
  10.27000 	   -3.09208 	    0.08411
  10.27100 	   -3.09200 	    0.08459
  10.27200 	   -3.09191 	    0.08508
  10.27300 	   -3.09183 	    0.08557
  10.27400 	   -3.09174 	    0.08606
  10.27500 	   -3.09166 	    0.08655
  10.27600 	   -3.09157 	    0.08704
  10.27700 	   -3.09148 	    0.08753
  10.27800 	   -3.09139 	    0.08802
  10.27900 	   -3.09131 	    0.08851
  10.28000 	   -3.09122 	    0.08901
  10.28100 	   -3.09113 	    0.08950
  10.28200 	   -3.09104 	    0.08999
  10.28300 	   -3.09095 	    0.09049
  10.28400 	   -3.09086 	    0.09099
  10.28500 	   -3.09077 	    0.09149
  10.28600 	   -3.09067 	    0.09198
  10.28700 	   -3.09058 	    0.09248
  10.28800 	   -3.09049 	    0.09299
  10.28900 	   -3.09040 	    0.09349
  10.29000 	   -3.09030 	    0.09399
  10.29100 	   -3.09021 	    0.09449
  10.29200 	   -3.09011 	    0.09500
  10.29300 	   -3.09002 	    0.09550
  10.29400 	   -3.08992 	    0.09601
  10.29500 	   -3.08983 	    0.09652
  10.29600 	   -3.08973 	    0.09702
  10.29700 	   -3.08963 	    0.09753
  10.29800 	   -3.08953 	    0.09804
  10.29900 	   -3.08944 	    0.09855
  10.30000 	   -3.08934 	    0.09907
  10.30100 	   -3.08924 	    0.09958
  10.30200 	   -3.08914 	    0.10009
  10.30300 	   -3.08904 	    0.10061
  10.30400 	   -3.08894 	    0.10112
  10.30500 	   -3.08883 	    0.10164
  10.30600 	   -3.08873 	    0.10216
  10.30700 	   -3.08863 	    0.10268
  10.30800 	   -3.08853 	    0.10320
  10.30900 	   -3.08842 	    0.10372
  10.31000 	   -3.08832 	    0.10424
  10.31100 	   -3.08822 	    0.10476
  10.31200 	   -3.08811 	    0.10529
  10.31300 	   -3.08800 	    0.10581
  10.31400 	   -3.08790 	    0.10634
  10.31500 	   -3.08779 	    0.10686
  10.31600 	   -3.08768 	    0.10739
  10.31700 	   -3.08758 	    0.10792
  10.31800 	   -3.08747 	    0.10845
  10.31900 	   -3.08736 	    0.10898
  10.32000 	   -3.08725 	    0.10951
  10.32100 	   -3.08714 	    0.11005
  10.32200 	   -3.08703 	    0.11058
  10.32300 	   -3.08692 	    0.11112
  10.32400 	   -3.08681 	    0.11165
  10.32500 	   -3.08670 	    0.11219
  10.32600 	   -3.08658 	    0.11273
  10.32700 	   -3.08647 	    0.11327
  10.32800 	   -3.08636 	    0.11381
  10.32900 	   -3.08624 	    0.11435
  10.33000 	   -3.08613 	    0.11490
  10.33100 	   -3.08601 	    0.11544
  10.33200 	   -3.08590 	    0.11599
  10.33300 	   -3.08578 	    0.11653
  10.33400 	   -3.08567 	    0.11708
  10.33500 	   -3.08555 	    0.11763
  10.33600 	   -3.08543 	    0.11818
  10.33700 	   -3.08531 	    0.11873
  10.33800 	   -3.08519 	    0.11928
  10.33900 	   -3.08507 	    0.11984
  10.34000 	   -3.08495 	    0.12039
  10.34100 	   -3.08483 	    0.12095
  10.34200 	   -3.08471 	    0.12151
  10.34300 	   -3.08459 	    0.12206
  10.34400 	   -3.08447 	    0.12262
  10.34500 	   -3.08434 	    0.12318
  10.34600 	   -3.08422 	    0.12375
  10.34700 	   -3.08410 	    0.12431
  10.34800 	   -3.08397 	    0.12487
  10.34900 	   -3.08385 	    0.12544
  10.35000 	   -3.08372 	    0.12601
  10.35100 	   -3.08359 	    0.12657
  10.35200 	   -3.08347 	    0.12714
  10.35300 	   -3.08334 	    0.12771
  10.35400 	   -3.08321 	    0.12829
  10.35500 	   -3.08308 	    0.12886
  10.35600 	   -3.08295 	    0.12943
  10.35700 	   -3.08282 	    0.13001
  10.35800 	   -3.08269 	    0.13059
  10.35900 	   -3.08256 	    0.13116
  10.36000 	   -3.08243 	    0.13174
  10.36100 	   -3.08230 	    0.13232
  10.36200 	   -3.08217 	    0.13291
  10.36300 	   -3.08203 	    0.13349
  10.36400 	   -3.08190 	    0.13407
  10.36500 	   -3.08177 	    0.13466
  10.36600 	   -3.08163 	    0.13525
  10.36700 	   -3.08150 	    0.13583
  10.36800 	   -3.08136 	    0.13642
  10.36900 	   -3.08122 	    0.13702
  10.37000 	   -3.08109 	    0.13761
  10.37100 	   -3.08095 	    0.13820
  10.37200 	   -3.08081 	    0.13880
  10.37300 	   -3.08067 	    0.13939
  10.37400 	   -3.08053 	    0.13999
  10.37500 	   -3.08039 	    0.14059
  10.37600 	   -3.08025 	    0.14119
  10.37700 	   -3.08011 	    0.14179
  10.37800 	   -3.07997 	    0.14240
  10.37900 	   -3.07982 	    0.14300
  10.38000 	   -3.07968 	    0.14361
  10.38100 	   -3.07954 	    0.14422
  10.38200 	   -3.07939 	    0.14483
  10.38300 	   -3.07925 	    0.14544
  10.38400 	   -3.07910 	    0.14605
  10.38500 	   -3.07895 	    0.14666
  10.38600 	   -3.07881 	    0.14728
  10.38700 	   -3.07866 	    0.14789
  10.38800 	   -3.07851 	    0.14851
  10.38900 	   -3.07836 	    0.14913
  10.39000 	   -3.07821 	    0.14975
  10.39100 	   -3.07806 	    0.15037
  10.39200 	   -3.07791 	    0.15100
  10.39300 	   -3.07776 	    0.15162
  10.39400 	   -3.07761 	    0.15225
  10.39500 	   -3.07746 	    0.15288
  10.39600 	   -3.07730 	    0.15350
  10.39700 	   -3.07715 	    0.15414
  10.39800 	   -3.07699 	    0.15477
  10.39900 	   -3.07684 	    0.15540
  10.40000 	   -3.07668 	    0.15604
  10.40100 	   -3.07653 	    0.15667
  10.40200 	   -3.07637 	    0.15731
  10.40300 	   -3.07621 	    0.15795
  10.40400 	   -3.07605 	    0.15860
  10.40500 	   -3.07590 	    0.15924
  10.40600 	   -3.07574 	    0.15988
  10.40700 	   -3.07558 	    0.16053
  10.40800 	   -3.07542 	    0.16118
  10.40900 	   -3.07525 	    0.16183
  10.41000 	   -3.07509 	    0.16248
  10.41100 	   -3.07493 	    0.16313
  10.41200 	   -3.07477 	    0.16379
  10.41300 	   -3.07460 	    0.16444
  10.41400 	   -3.07444 	    0.16510
  10.41500 	   -3.07427 	    0.16576
  10.41600 	   -3.07411 	    0.16642
  10.41700 	   -3.07394 	    0.16708
  10.41800 	   -3.07377 	    0.16774
  10.41900 	   -3.07360 	    0.16841
  10.42000 	   -3.07343 	    0.16908
  10.42100 	   -3.07326 	    0.16975
  10.42200 	   -3.07309 	    0.17042
  10.42300 	   -3.07292 	    0.17109
  10.42400 	   -3.07275 	    0.17176
  10.42500 	   -3.07258 	    0.17244
  10.42600 	   -3.07241 	    0.17312
  10.42700 	   -3.07223 	    0.17380
  10.42800 	   -3.07206 	    0.17448
  10.42900 	   -3.07189 	    0.17516
  10.43000 	   -3.07171 	    0.17584
  10.43100 	   -3.07153 	    0.17653
  10.43200 	   -3.07136 	    0.17722
  10.43300 	   -3.07118 	    0.17791
  10.43400 	   -3.07100 	    0.17860
  10.43500 	   -3.07082 	    0.17929
  10.43600 	   -3.07064 	    0.17998
  10.43700 	   -3.07046 	    0.18068
  10.43800 	   -3.07028 	    0.18138
  10.43900 	   -3.07010 	    0.18208
  10.44000 	   -3.06992 	    0.18278
  10.44100 	   -3.06973 	    0.18348
  10.44200 	   -3.06955 	    0.18419
  10.44300 	   -3.06937 	    0.18490
  10.44400 	   -3.06918 	    0.18560
  10.44500 	   -3.06899 	    0.18632
  10.44600 	   -3.06881 	    0.18703
  10.44700 	   -3.06862 	    0.18774
  10.44800 	   -3.06843 	    0.18846
  10.44900 	   -3.06824 	    0.18918
  10.45000 	   -3.06805 	    0.18990
  10.45100 	   -3.06786 	    0.19062
  10.45200 	   -3.06767 	    0.19134
  10.45300 	   -3.06748 	    0.19207
  10.45400 	   -3.06729 	    0.19279
  10.45500 	   -3.06709 	    0.19352
  10.45600 	   -3.06690 	    0.19425
  10.45700 	   -3.06671 	    0.19499
  10.45800 	   -3.06651 	    0.19572
  10.45900 	   -3.06631 	    0.19646
  10.46000 	   -3.06612 	    0.19720
  10.46100 	   -3.06592 	    0.19794
  10.46200 	   -3.06572 	    0.19868
  10.46300 	   -3.06552 	    0.19943
  10.46400 	   -3.06532 	    0.20017
  10.46500 	   -3.06512 	    0.20092
  10.46600 	   -3.06492 	    0.20167
  10.46700 	   -3.06472 	    0.20242
  10.46800 	   -3.06452 	    0.20318
  10.46900 	   -3.06431 	    0.20393
  10.47000 	   -3.06411 	    0.20469
  10.47100 	   -3.06390 	    0.20545
  10.47200 	   -3.06370 	    0.20621
  10.47300 	   -3.06349 	    0.20698
  10.47400 	   -3.06328 	    0.20775
  10.47500 	   -3.06308 	    0.20851
  10.47600 	   -3.06287 	    0.20928
  10.47700 	   -3.06266 	    0.21006
  10.47800 	   -3.06245 	    0.21083
  10.47900 	   -3.06224 	    0.21161
  10.48000 	   -3.06202 	    0.21239
  10.48100 	   -3.06181 	    0.21317
  10.48200 	   -3.06160 	    0.21395
  10.48300 	   -3.06138 	    0.21474
  10.48400 	   -3.06117 	    0.21552
  10.48500 	   -3.06095 	    0.21631
  10.48600 	   -3.06074 	    0.21710
  10.48700 	   -3.06052 	    0.21790
  10.48800 	   -3.06030 	    0.21869
  10.48900 	   -3.06008 	    0.21949
  10.49000 	   -3.05986 	    0.22029
  10.49100 	   -3.05964 	    0.22109
  10.49200 	   -3.05942 	    0.22190
  10.49300 	   -3.05920 	    0.22270
  10.49400 	   -3.05897 	    0.22351
  10.49500 	   -3.05875 	    0.22432
  10.49600 	   -3.05852 	    0.22513
  10.49700 	   -3.05830 	    0.22595
  10.49800 	   -3.05807 	    0.22677
  10.49900 	   -3.05785 	    0.22759
  10.50000 	   -3.05762 	    0.22841
  10.50100 	   -3.05739 	    0.22923
  10.50200 	   -3.05716 	    0.23006
  10.50300 	   -3.05693 	    0.23089
  10.50400 	   -3.05670 	    0.23172
  10.50500 	   -3.05646 	    0.23255
  10.50600 	   -3.05623 	    0.23339
  10.50700 	   -3.05600 	    0.23422
  10.50800 	   -3.05576 	    0.23506
  10.50900 	   -3.05553 	    0.23590
  10.51000 	   -3.05529 	    0.23675
  10.51100 	   -3.05505 	    0.23760
  10.51200 	   -3.05482 	    0.23844
  10.51300 	   -3.05458 	    0.23930
  10.51400 	   -3.05434 	    0.24015
  10.51500 	   -3.05410 	    0.24101
  10.51600 	   -3.05386 	    0.24186
  10.51700 	   -3.05361 	    0.24273
  10.51800 	   -3.05337 	    0.24359
  10.51900 	   -3.05313 	    0.24445
  10.52000 	   -3.05288 	    0.24532
  10.52100 	   -3.05264 	    0.24619
  10.52200 	   -3.05239 	    0.24706
  10.52300 	   -3.05214 	    0.24794
  10.52400 	   -3.05189 	    0.24882
  10.52500 	   -3.05164 	    0.24970
  10.52600 	   -3.05139 	    0.25058
  10.52700 	   -3.05114 	    0.25146
  10.52800 	   -3.05089 	    0.25235
  10.52900 	   -3.05064 	    0.25324
  10.53000 	   -3.05038 	    0.25413
  10.53100 	   -3.05013 	    0.25503
  10.53200 	   -3.04987 	    0.25593
  10.53300 	   -3.04962 	    0.25683
  10.53400 	   -3.04936 	    0.25773
  10.53500 	   -3.04910 	    0.25863
  10.53600 	   -3.04884 	    0.25954
  10.53700 	   -3.04858 	    0.26045
  10.53800 	   -3.04832 	    0.26136
  10.53900 	   -3.04806 	    0.26228
  10.54000 	   -3.04780 	    0.26319
  10.54100 	   -3.04753 	    0.26412
  10.54200 	   -3.04727 	    0.26504
  10.54300 	   -3.04700 	    0.26596
  10.54400 	   -3.04674 	    0.26689
  10.54500 	   -3.04647 	    0.26782
  10.54600 	   -3.04620 	    0.26875
  10.54700 	   -3.04593 	    0.26969
  10.54800 	   -3.04566 	    0.27063
