t 	 u 	 du
   6.63000 	   -1.41824 	    3.43379
   6.64000 	   -1.38390 	    3.53075
   6.65000 	   -1.34860 	    3.62714
   6.66000 	   -1.31232 	    3.72283
   6.67000 	   -1.27510 	    3.81767
   6.68000 	   -1.23692 	    3.91151
   6.69000 	   -1.19780 	    4.00419
   6.70000 	   -1.15776 	    4.09555
   6.71000 	   -1.11681 	    4.18540
   6.72000 	   -1.07495 	    4.27356
   6.73000 	   -1.03222 	    4.35985
   6.74000 	   -0.98862 	    4.44406
   6.75000 	   -0.94418 	    4.52600
   6.76000 	   -0.89892 	    4.60546
   6.77000 	   -0.85286 	    4.68224
   6.78000 	   -0.80604 	    4.75613
   6.79000 	   -0.75848 	    4.82691
   6.80000 	   -0.71021 	    4.89439
   6.81000 	   -0.66127 	    4.95835
   6.82000 	   -0.61168 	    5.01859
   6.83000 	   -0.56150 	    5.07492
   6.84000 	   -0.51075 	    5.12716
   6.85000 	   -0.45948 	    5.17511
   6.86000 	   -0.40773 	    5.21862
   6.87000 	   -0.35554 	    5.25752
   6.88000 	   -0.30296 	    5.29166
   6.89000 	   -0.25005 	    5.32093
   6.90000 	   -0.19684 	    5.34521
   6.91000 	   -0.14339 	    5.36439
   6.92000 	   -0.08974 	    5.37841
   6.93000 	   -0.03596 	    5.38720
   6.94000 	    0.01791 	    5.39073
   6.95000 	    0.07182 	    5.38897
   6.96000 	    0.12571 	    5.38193
   6.97000 	    0.17953 	    5.36963
   6.98000 	    0.23323 	    5.35212
   6.99000 	    0.28675 	    5.32944
   7.00000 	    0.34004 	    5.30170
   7.01000 	    0.39306 	    5.26898
   7.02000 	    0.44575 	    5.23140
   7.03000 	    0.49806 	    5.18911
   7.04000 	    0.54995 	    5.14225
   7.05000 	    0.60138 	    5.09097
   7.06000 	    0.65229 	    5.03547
   7.07000 	    0.70264 	    4.97592
   7.08000 	    0.75240 	    4.91253
   7.09000 	    0.80153 	    4.84549
   7.10000 	    0.84998 	    4.77501
   7.11000 	    0.89773 	    4.70131
   7.12000 	    0.94474 	    4.62461
   7.13000 	    0.99099 	    4.54511
   7.14000 	    1.03644 	    4.46304
   7.15000 	    1.08107 	    4.37862
   7.16000 	    1.12486 	    4.29205
   7.17000 	    1.16778 	    4.20354
   7.18000 	    1.20981 	    4.11330
   7.19000 	    1.25095 	    4.02152
   7.20000 	    1.29116 	    3.92840
   7.21000 	    1.33045 	    3.83411
   7.22000 	    1.36879 	    3.73883
   7.23000 	    1.40617 	    3.64273
   7.24000 	    1.44260 	    3.54595
   7.25000 	    1.47806 	    3.44866
   7.26000 	    1.51255 	    3.35098
   7.27000 	    1.54606 	    3.25304
   7.28000 	    1.57859 	    3.15497
   7.29000 	    1.61014 	    3.05688
   7.30000 	    1.64071 	    2.95885
   7.31000 	    1.67030 	    2.86099
   7.32000 	    1.69891 	    2.76338
   7.33000 	    1.72654 	    2.66608
   7.34000 	    1.75320 	    2.56917
   7.35000 	    1.77889 	    2.47270
   7.36000 	    1.80362 	    2.37671
   7.37000 	    1.82739 	    2.28126
   7.38000 	    1.85020 	    2.18637
   7.39000 	    1.87206 	    2.09208
   7.40000 	    1.89298 	    1.99839
   7.41000 	    1.91297 	    1.90534
   7.42000 	    1.93202 	    1.81293
   7.43000 	    1.95015 	    1.72116
   7.44000 	    1.96736 	    1.63003
   7.45000 	    1.98366 	    1.53955
   7.46000 	    1.99906 	    1.44969
   7.47000 	    2.01355 	    1.36045
   7.48000 	    2.02716 	    1.27181
   7.49000 	    2.03988 	    1.18375
   7.50000 	    2.05171 	    1.09625
   7.51000 	    2.06268 	    1.00927
   7.52000 	    2.07277 	    0.92280
   7.53000 	    2.08200 	    0.83680
   7.54000 	    2.09037 	    0.75125
   7.55000 	    2.09788 	    0.66609
   7.56000 	    2.10454 	    0.58131
   7.57000 	    2.11035 	    0.49685
   7.58000 	    2.11532 	    0.41269
   7.59000 	    2.11945 	    0.32878
   7.60000 	    2.12273 	    0.24507
   7.61000 	    2.12519 	    0.16154
   7.62000 	    2.12680 	    0.07813
   7.63000 	    2.12758 	   -0.00519
   7.64000 	    2.12753 	   -0.08847
   7.65000 	    2.12665 	   -0.17176
   7.66000 	    2.12493 	   -0.25509
   7.67000 	    2.12238 	   -0.33851
   7.68000 	    2.11899 	   -0.42206
   7.69000 	    2.11477 	   -0.50579
   7.70000 	    2.10971 	   -0.58973
   7.71000 	    2.10382 	   -0.67392
   7.72000 	    2.09708 	   -0.75841
   7.73000 	    2.08949 	   -0.84324
   7.74000 	    2.08106 	   -0.92843
   7.75000 	    2.07178 	   -1.01404
   7.76000 	    2.06164 	   -1.10008
   7.77000 	    2.05064 	   -1.18660
   7.78000 	    2.03877 	   -1.27362
   7.79000 	    2.02603 	   -1.36118
   7.80000 	    2.01242 	   -1.44928
   7.81000 	    1.99793 	   -1.53797
   7.82000 	    1.98255 	   -1.62726
   7.83000 	    1.96628 	   -1.71716
   7.84000 	    1.94910 	   -1.80769
   7.85000 	    1.93103 	   -1.89885
   7.86000 	    1.91204 	   -1.99065
   7.87000 	    1.89213 	   -2.08310
   7.88000 	    1.87130 	   -2.17618
   7.89000 	    1.84954 	   -2.26988
   7.90000 	    1.82684 	   -2.36419
   7.91000 	    1.80320 	   -2.45910
   7.92000 	    1.77861 	   -2.55456
   7.93000 	    1.75306 	   -2.65055
   7.94000 	    1.72656 	   -2.74702
   7.95000 	    1.69909 	   -2.84394
   7.96000 	    1.67065 	   -2.94123
   7.97000 	    1.64124 	   -3.03884
   7.98000 	    1.61085 	   -3.13670
   7.99000 	    1.57948 	   -3.23472
   8.00000 	    1.54713 	   -3.33281
   8.01000 	    1.51380 	   -3.43089
   8.02000 	    1.47950 	   -3.52883
   8.03000 	    1.44421 	   -3.62652
   8.04000 	    1.40794 	   -3.72383
   8.05000 	    1.37070 	   -3.82064
   8.06000 	    1.33250 	   -3.91678
   8.07000 	    1.29333 	   -4.01211
   8.08000 	    1.25321 	   -4.10646
   8.09000 	    1.21214 	   -4.19965
   8.10000 	    1.17015 	   -4.29151
   8.11000 	    1.12723 	   -4.38184
   8.12000 	    1.08341 	   -4.47045
   8.13000 	    1.03871 	   -4.55712
   8.14000 	    0.99314 	   -4.64166
   8.15000 	    0.94672 	   -4.72384
   8.16000 	    0.89948 	   -4.80345
   8.17000 	    0.85145 	   -4.88026
   8.18000 	    0.80265 	   -4.95406
   8.19000 	    0.75311 	   -5.02461
   8.20000 	    0.70286 	   -5.09170
   8.21000 	    0.65194 	   -5.15512
   8.22000 	    0.60039 	   -5.21464
   8.23000 	    0.54824 	   -5.27006
   8.24000 	    0.49554 	   -5.32119
   8.25000 	    0.44233 	   -5.36783
   8.26000 	    0.38865 	   -5.40983
   8.27000 	    0.33456 	   -5.44700
   8.28000 	    0.28009 	   -5.47921
   8.29000 	    0.22529 	   -5.50633
   8.30000 	    0.17023 	   -5.52825
   8.31000 	    0.11495 	   -5.54486
   8.32000 	    0.05950 	   -5.55612
   8.33000 	    0.00394 	   -5.56195
   8.34000 	   -0.05168 	   -5.56234
   8.35000 	   -0.10730 	   -5.55727
   8.36000 	   -0.16288 	   -5.54676
   8.37000 	   -0.21835 	   -5.53085
   8.38000 	   -0.27365 	   -5.50960
   8.39000 	   -0.32875 	   -5.48309
   8.40000 	   -0.38358 	   -5.45142
   8.41000 	   -0.43809 	   -5.41471
   8.42000 	   -0.49224 	   -5.37309
   8.43000 	   -0.54597 	   -5.32673
   8.44000 	   -0.59924 	   -5.27579
   8.45000 	   -0.65200 	   -5.22046
   8.46000 	   -0.70420 	   -5.16094
   8.47000 	   -0.75581 	   -5.09742
   8.48000 	   -0.80679 	   -5.03014
   8.49000 	   -0.85709 	   -4.95930
   8.50000 	   -0.90668 	   -4.88515
   8.51000 	   -0.95553 	   -4.80790
   8.52000 	   -1.00361 	   -4.72779
   8.53000 	   -1.05089 	   -4.64505
   8.54000 	   -1.09734 	   -4.55991
   8.55000 	   -1.14294 	   -4.47260
   8.56000 	   -1.18766 	   -4.38334
   8.57000 	   -1.23150 	   -4.29236
   8.58000 	   -1.27442 	   -4.19985
   8.59000 	   -1.31642 	   -4.10603
   8.60000 	   -1.35748 	   -4.01108
   8.61000 	   -1.39759 	   -3.91521
   8.62000 	   -1.43674 	   -3.81857
   8.63000 	   -1.47493 	   -3.72135
   8.64000 	   -1.51214 	   -3.62370
   8.65000 	   -1.54838 	   -3.52577
   8.66000 	   -1.58364 	   -3.42770
   8.67000 	   -1.61791 	   -3.32961
   8.68000 	   -1.65121 	   -3.23161
   8.69000 	   -1.68353 	   -3.13383
   8.70000 	   -1.71486 	   -3.03635
   8.71000 	   -1.74523 	   -2.93927
   8.72000 	   -1.77462 	   -2.84266
   8.73000 	   -1.80305 	   -2.74659
   8.74000 	   -1.83051 	   -2.65112
   8.75000 	   -1.85702 	   -2.55631
   8.76000 	   -1.88259 	   -2.46220
   8.77000 	   -1.90721 	   -2.36883
   8.78000 	   -1.93090 	   -2.27623
   8.79000 	   -1.95366 	   -2.18443
   8.80000 	   -1.97550 	   -2.09343
   8.81000 	   -1.99644 	   -2.00325
   8.82000 	   -2.01647 	   -1.91391
   8.83000 	   -2.03561 	   -1.82539
   8.84000 	   -2.05386 	   -1.73770
   8.85000 	   -2.07124 	   -1.65082
   8.86000 	   -2.08775 	   -1.56475
   8.87000 	   -2.10340 	   -1.47947
   8.88000 	   -2.11819 	   -1.39496
   8.89000 	   -2.13214 	   -1.31119
   8.90000 	   -2.14525 	   -1.22815
   8.91000 	   -2.15753 	   -1.14579
   8.92000 	   -2.16899 	   -1.06410
   8.93000 	   -2.17963 	   -0.98304
   8.94000 	   -2.18946 	   -0.90256
   8.95000 	   -2.19849 	   -0.82264
   8.96000 	   -2.20672 	   -0.74324
   8.97000 	   -2.21415 	   -0.66432
   8.98000 	   -2.22079 	   -0.58583
   8.99000 	   -2.22665 	   -0.50774
   9.00000 	   -2.23173 	   -0.42999
   9.01000 	   -2.23603 	   -0.35255
   9.02000 	   -2.23955 	   -0.27536
   9.03000 	   -2.24231 	   -0.19840
   9.04000 	   -2.24429 	   -0.12159
   9.05000 	   -2.24551 	   -0.04491
   9.06000 	   -2.24596 	    0.03169
   9.07000 	   -2.24564 	    0.10827
   9.08000 	   -2.24456 	    0.18486
   9.09000 	   -2.24271 	    0.26153
   9.10000 	   -2.24009 	    0.33830
   9.11000 	   -2.23671 	    0.41524
   9.12000 	   -2.23256 	    0.49238
   9.13000 	   -2.22763 	    0.56977
   9.14000 	   -2.22193 	    0.64746
   9.15000 	   -2.21546 	    0.72549
   9.16000 	   -2.20821 	    0.80390
   9.17000 	   -2.20017 	    0.88274
   9.18000 	   -2.19134 	    0.96204
   9.19000 	   -2.18172 	    1.04185
   9.20000 	   -2.17130 	    1.12221
   9.21000 	   -2.16008 	    1.20315
   9.22000 	   -2.14805 	    1.28470
   9.23000 	   -2.13520 	    1.36691
   9.24000 	   -2.12153 	    1.44979
   9.25000 	   -2.10703 	    1.53339
   9.26000 	   -2.09170 	    1.61772
   9.27000 	   -2.07552 	    1.70281
   9.28000 	   -2.05849 	    1.78867
   9.29000 	   -2.04061 	    1.87534
   9.30000 	   -2.02185 	    1.96281
   9.31000 	   -2.00223 	    2.05110
   9.32000 	   -1.98171 	    2.14021
   9.33000 	   -1.96031 	    2.23014
   9.34000 	   -1.93801 	    2.32089
   9.35000 	   -1.91480 	    2.41245
   9.36000 	   -1.89068 	    2.50480
   9.37000 	   -1.86563 	    2.59793
   9.38000 	   -1.83965 	    2.69180
   9.39000 	   -1.81273 	    2.78637
   9.40000 	   -1.78487 	    2.88161
   9.41000 	   -1.75605 	    2.97747
   9.42000 	   -1.72628 	    3.07390
   9.43000 	   -1.69554 	    3.17081
   9.44000 	   -1.66383 	    3.26815
   9.45000 	   -1.63115 	    3.36583
   9.46000 	   -1.59749 	    3.46375
   9.47000 	   -1.56285 	    3.56181
   9.48000 	   -1.52724 	    3.65991
   9.49000 	   -1.49064 	    3.75792
   9.50000 	   -1.45306 	    3.85570
   9.51000 	   -1.41450 	    3.95312
   9.52000 	   -1.37497 	    4.05003
   9.53000 	   -1.33447 	    4.14625
   9.54000 	   -1.29301 	    4.24162
   9.55000 	   -1.25059 	    4.33596
   9.56000 	   -1.20723 	    4.42908
   9.57000 	   -1.16294 	    4.52077
   9.58000 	   -1.11773 	    4.61082
   9.59000 	   -1.07162 	    4.69902
   9.60000 	   -1.02463 	    4.78515
   9.61000 	   -0.97678 	    4.86898
   9.62000 	   -0.92809 	    4.95028
   9.63000 	   -0.87859 	    5.02880
   9.64000 	   -0.82830 	    5.10432
   9.65000 	   -0.77726 	    5.17660
   9.66000 	   -0.72549 	    5.24540
   9.67000 	   -0.67304 	    5.31049
   9.68000 	   -0.61993 	    5.37164
   9.69000 	   -0.56622 	    5.42864
   9.70000 	   -0.51193 	    5.48126
   9.71000 	   -0.45712 	    5.52932
   9.72000 	   -0.40182 	    5.57262
   9.73000 	   -0.34610 	    5.61098
   9.74000 	   -0.28999 	    5.64426
   9.75000 	   -0.23355 	    5.67231
   9.76000 	   -0.17682 	    5.69501
   9.77000 	   -0.11987 	    5.71227
   9.78000 	   -0.06275 	    5.72400
   9.79000 	   -0.00551 	    5.73015
   9.80000 	    0.05179 	    5.73069
   9.81000 	    0.10910 	    5.72562
   9.82000 	    0.16636 	    5.71493
   9.83000 	    0.22350 	    5.69869
   9.84000 	    0.28049 	    5.67695
   9.85000 	    0.33726 	    5.64979
   9.86000 	    0.39376 	    5.61733
   9.87000 	    0.44993 	    5.57969
   9.88000 	    0.50573 	    5.53703
   9.89000 	    0.56110 	    5.48950
   9.90000 	    0.61599 	    5.43730
   9.91000 	    0.67037 	    5.38062
   9.92000 	    0.72417 	    5.31968
   9.93000 	    0.77737 	    5.25468
   9.94000 	    0.82992 	    5.18587
   9.95000 	    0.88178 	    5.11349
   9.96000 	    0.93291 	    5.03777
   9.97000 	    0.98329 	    4.95896
   9.98000 	    1.03288 	    4.87731
   9.99000 	    1.08165 	    4.79306
  10.00000 	    1.12958 	    4.70647
  10.01000 	    1.17665 	    4.61776
  10.02000 	    1.22282 	    4.52718
  10.03000 	    1.26810 	    4.43496
  10.04000 	    1.31245 	    4.34132
  10.05000 	    1.35586 	    4.24648
  10.06000 	    1.39832 	    4.15064
  10.07000 	    1.43983 	    4.05399
  10.08000 	    1.48037 	    3.95673
  10.09000 	    1.51994 	    3.85903
  10.10000 	    1.55853 	    3.76106
  10.11000 	    1.59614 	    3.66297
  10.12000 	    1.63277 	    3.56490
  10.13000 	    1.66842 	    3.46699
  10.14000 	    1.70309 	    3.36935
  10.15000 	    1.73678 	    3.27211
  10.16000 	    1.76950 	    3.17536
  10.17000 	    1.80125 	    3.07919
  10.18000 	    1.83205 	    2.98368
  10.19000 	    1.86188 	    2.88891
  10.20000 	    1.89077 	    2.79494
  10.21000 	    1.91872 	    2.70182
  10.22000 	    1.94574 	    2.60960
  10.23000 	    1.97184 	    2.51831
  10.24000 	    1.99702 	    2.42799
  10.25000 	    2.02130 	    2.33867
  10.26000 	    2.04469 	    2.25036
  10.27000 	    2.06719 	    2.16307
  10.28000 	    2.08882 	    2.07681
  10.29000 	    2.10959 	    1.99158
  10.30000 	    2.12950 	    1.90738
  10.31000 	    2.14858 	    1.82419
  10.32000 	    2.16682 	    1.74202
  10.33000 	    2.18424 	    1.66083
  10.34000 	    2.20085 	    1.58062
  10.35000 	    2.21665 	    1.50136
  10.36000 	    2.23167 	    1.42301
  10.37000 	    2.24590 	    1.34557
  10.38000 	    2.25935 	    1.26899
  10.39000 	    2.27204 	    1.19324
  10.40000 	    2.28398 	    1.11829
  10.41000 	    2.29516 	    1.04409
  10.42000 	    2.30560 	    0.97063
  10.43000 	    2.31531 	    0.89784
  10.44000 	    2.32428 	    0.82569
  10.45000 	    2.33254 	    0.75415
  10.46000 	    2.34008 	    0.68316
  10.47000 	    2.34691 	    0.61268
  10.48000 	    2.35304 	    0.54268
  10.49000 	    2.35847 	    0.47309
  10.50000 	    2.36320 	    0.40388
  10.51000 	    2.36724 	    0.33500
  10.52000 	    2.37059 	    0.26641
  10.53000 	    2.37325 	    0.19804
  10.54000 	    2.37523 	    0.12987
  10.55000 	    2.37653 	    0.06184
  10.56000 	    2.37715 	   -0.00611
  10.57000 	    2.37709 	   -0.07400
  10.58000 	    2.37635 	   -0.14191
  10.59000 	    2.37493 	   -0.20986
  10.60000 	    2.37283 	   -0.27792
  10.61000 	    2.37005 	   -0.34612
  10.62000 	    2.36659 	   -0.41452
  10.63000 	    2.36244 	   -0.48316
  10.64000 	    2.35761 	   -0.55210
  10.65000 	    2.35209 	   -0.62136
  10.66000 	    2.34588 	   -0.69102
  10.67000 	    2.33897 	   -0.76109
  10.68000 	    2.33136 	   -0.83165
  10.69000 	    2.32304 	   -0.90271
  10.70000 	    2.31401 	   -0.97434
  10.71000 	    2.30427 	   -1.04657
  10.72000 	    2.29380 	   -1.11945
  10.73000 	    2.28261 	   -1.19300
  10.74000 	    2.27068 	   -1.26728
  10.75000 	    2.25801 	   -1.34232
  10.76000 	    2.24458 	   -1.41816
  10.77000 	    2.23040 	   -1.49482
  10.78000 	    2.21545 	   -1.57234
  10.79000 	    2.19973 	   -1.65075
  10.80000 	    2.18322 	   -1.73008
  10.81000 	    2.16592 	   -1.81035
  10.82000 	    2.14782 	   -1.89159
  10.83000 	    2.12890 	   -1.97380
  10.84000 	    2.10917 	   -2.05702
  10.85000 	    2.08860 	   -2.14124
  10.86000 	    2.06718 	   -2.22648
  10.87000 	    2.04492 	   -2.31274
  10.88000 	    2.02179 	   -2.40002
  10.89000 	    1.99779 	   -2.48831
  10.90000 	    1.97291 	   -2.57760
  10.91000 	    1.94713 	   -2.66788
  10.92000 	    1.92045 	   -2.75911
  10.93000 	    1.89286 	   -2.85128
  10.94000 	    1.86435 	   -2.94433
  10.95000 	    1.83491 	   -3.03824
  10.96000 	    1.80452 	   -3.13293
  10.97000 	    1.77319 	   -3.22837
  10.98000 	    1.74091 	   -3.32446
  10.99000 	    1.70767 	   -3.42115
  11.00000 	    1.67345 	   -3.51833
  11.01000 	    1.63827 	   -3.61591
  11.02000 	    1.60211 	   -3.71379
  11.03000 	    1.56497 	   -3.81184
  11.04000 	    1.52686 	   -3.90994
  11.05000 	    1.48776 	   -4.00795
  11.06000 	    1.44768 	   -4.10571
  11.07000 	    1.40662 	   -4.20307
  11.08000 	    1.36459 	   -4.29985
  11.09000 	    1.32159 	   -4.39587
  11.10000 	    1.27763 	   -4.49094
  11.11000 	    1.23272 	   -4.58485
  11.12000 	    1.18687 	   -4.67740
  11.13000 	    1.14010 	   -4.76836
  11.14000 	    1.09242 	   -4.85750
  11.15000 	    1.04384 	   -4.94459
  11.16000 	    0.99439 	   -5.02938
  11.17000 	    0.94410 	   -5.11163
  11.18000 	    0.89298 	   -5.19109
  11.19000 	    0.84107 	   -5.26750
  11.20000 	    0.78840 	   -5.34062
  11.21000 	    0.73499 	   -5.41020
  11.22000 	    0.68089 	   -5.47598
  11.23000 	    0.62613 	   -5.53773
  11.24000 	    0.57075 	   -5.59522
  11.25000 	    0.51480 	   -5.64822
  11.26000 	    0.45832 	   -5.69652
  11.27000 	    0.40135 	   -5.73993
  11.28000 	    0.34395 	   -5.77825
  11.29000 	    0.28617 	   -5.81133
  11.30000 	    0.22806 	   -5.83902
  11.31000 	    0.16967 	   -5.86120
  11.32000 	    0.11106 	   -5.87777
  11.33000 	    0.05228 	   -5.88864
  11.34000 	   -0.00661 	   -5.89376
  11.35000 	   -0.06554 	   -5.89312
  11.36000 	   -0.12448 	   -5.88669
  11.37000 	   -0.18334 	   -5.87451
  11.38000 	   -0.24209 	   -5.85663
  11.39000 	   -0.30065 	   -5.83311
  11.40000 	   -0.35899 	   -5.80406
  11.41000 	   -0.41703 	   -5.76959
  11.42000 	   -0.47472 	   -5.72986
  11.43000 	   -0.53202 	   -5.68502
  11.44000 	   -0.58887 	   -5.63525
  11.45000 	   -0.64522 	   -5.58077
  11.46000 	   -0.70103 	   -5.52177
  11.47000 	   -0.75625 	   -5.45850
  11.48000 	   -0.81083 	   -5.39118
  11.49000 	   -0.86475 	   -5.32007
  11.50000 	   -0.91795 	   -5.24542
  11.51000 	   -0.97040 	   -5.16750
  11.52000 	   -1.02208 	   -5.08655
  11.53000 	   -1.07294 	   -5.00286
  11.54000 	   -1.12297 	   -4.91666
  11.55000 	   -1.17214 	   -4.82824
  11.56000 	   -1.22042 	   -4.73783
  11.57000 	   -1.26780 	   -4.64569
  11.58000 	   -1.31425 	   -4.55206
  11.59000 	   -1.35977 	   -4.45717
  11.60000 	   -1.40435 	   -4.36125
  11.61000 	   -1.44796 	   -4.26450
  11.62000 	   -1.49060 	   -4.16714
  11.63000 	   -1.53227 	   -4.06936
  11.64000 	   -1.57297 	   -3.97133
  11.65000 	   -1.61268 	   -3.87323
  11.66000 	   -1.65141 	   -3.77522
  11.67000 	   -1.68917 	   -3.67743
  11.68000 	   -1.72594 	   -3.58002
  11.69000 	   -1.76174 	   -3.48310
  11.70000 	   -1.79657 	   -3.38678
  11.71000 	   -1.83044 	   -3.29117
  11.72000 	   -1.86335 	   -3.19636
  11.73000 	   -1.89531 	   -3.10243
  11.74000 	   -1.92634 	   -3.00945
  11.75000 	   -1.95643 	   -2.91748
  11.76000 	   -1.98561 	   -2.82659
  11.77000 	   -2.01387 	   -2.73681
  11.78000 	   -2.04124 	   -2.64818
  11.79000 	   -2.06772 	   -2.56074
  11.80000 	   -2.09333 	   -2.47450
  11.81000 	   -2.11808 	   -2.38949
  11.82000 	   -2.14197 	   -2.30572
  11.83000 	   -2.16503 	   -2.22319
  11.84000 	   -2.18726 	   -2.14191
  11.85000 	   -2.20868 	   -2.06187
  11.86000 	   -2.22930 	   -1.98306
  11.87000 	   -2.24913 	   -1.90547
  11.88000 	   -2.26818 	   -1.82909
  11.89000 	   -2.28647 	   -1.75389
  11.90000 	   -2.30401 	   -1.67986
  11.91000 	   -2.32081 	   -1.60697
  11.92000 	   -2.33688 	   -1.53519
