t 	 y1 	 y2 	 revisa
   0.00000 	    0.00000 	    1.00000 	    1.00000
   0.05000 	    0.05000 	    1.00000 	    1.00250
   0.10000 	    0.10000 	    0.99750 	    1.00501
   0.15000 	    0.14988 	    0.99250 	    1.00752
   0.20000 	    0.19950 	    0.98501 	    1.01004
   0.25000 	    0.24875 	    0.97503 	    1.01256
   0.30000 	    0.29750 	    0.96259 	    1.01509
   0.35000 	    0.34563 	    0.94772 	    1.01763
   0.40000 	    0.39302 	    0.93044 	    1.02018
   0.45000 	    0.43954 	    0.91079 	    1.02273
   0.50000 	    0.48508 	    0.88881 	    1.02528
   0.55000 	    0.52952 	    0.86456 	    1.02785
   0.60000 	    0.57275 	    0.83808 	    1.03042
   0.65000 	    0.61465 	    0.80944 	    1.03299
   0.70000 	    0.65512 	    0.77871 	    1.03557
   0.75000 	    0.69406 	    0.74595 	    1.03816
   0.80000 	    0.73136 	    0.71125 	    1.04076
   0.85000 	    0.76692 	    0.67468 	    1.04336
   0.90000 	    0.80065 	    0.63634 	    1.04597
   0.95000 	    0.83247 	    0.59630 	    1.04858
   1.00000 	    0.86228 	    0.55468 	    1.05121
   1.05000 	    0.89002 	    0.51157 	    1.05383
   1.10000 	    0.91560 	    0.46707 	    1.05647
   1.15000 	    0.93895 	    0.42129 	    1.05911
   1.20000 	    0.96001 	    0.37434 	    1.06176
   1.25000 	    0.97873 	    0.32634 	    1.06441
   1.30000 	    0.99505 	    0.27740 	    1.06707
   1.35000 	    1.00892 	    0.22765 	    1.06974
   1.40000 	    1.02030 	    0.17720 	    1.07241
   1.45000 	    1.02916 	    0.12619 	    1.07510
   1.50000 	    1.03547 	    0.07473 	    1.07778
   1.55000 	    1.03921 	    0.02296 	    1.08048
   1.60000 	    1.04035 	   -0.02900 	    1.08318
   1.65000 	    1.03890 	   -0.08102 	    1.08589
   1.70000 	    1.03485 	   -0.13297 	    1.08860
   1.75000 	    1.02820 	   -0.18471 	    1.09132
   1.80000 	    1.01897 	   -0.23612 	    1.09405
   1.85000 	    1.00716 	   -0.28707 	    1.09679
   1.90000 	    0.99281 	   -0.33743 	    1.09953
   1.95000 	    0.97594 	   -0.38707 	    1.10228
   2.00000 	    0.95659 	   -0.43586 	    1.10503
   2.05000 	    0.93479 	   -0.48369 	    1.10780
   2.10000 	    0.91061 	   -0.53043 	    1.11057
   2.15000 	    0.88409 	   -0.57596 	    1.11334
   2.20000 	    0.85529 	   -0.62017 	    1.11612
   2.25000 	    0.82428 	   -0.66293 	    1.11892
   2.30000 	    0.79113 	   -0.70415 	    1.12171
   2.35000 	    0.75593 	   -0.74370 	    1.12452
   2.40000 	    0.71874 	   -0.78150 	    1.12733
   2.45000 	    0.67966 	   -0.81744 	    1.13015
   2.50000 	    0.63879 	   -0.85142 	    1.13297
   2.55000 	    0.59622 	   -0.88336 	    1.13580
   2.60000 	    0.55205 	   -0.91317 	    1.13864
   2.65000 	    0.50640 	   -0.94077 	    1.14149
   2.70000 	    0.45936 	   -0.96609 	    1.14434
   2.75000 	    0.41105 	   -0.98906 	    1.14720
   2.80000 	    0.36160 	   -1.00961 	    1.15007
   2.85000 	    0.31112 	   -1.02769 	    1.15295
   2.90000 	    0.25973 	   -1.04325 	    1.15583
   2.95000 	    0.20757 	   -1.05624 	    1.15872
   3.00000 	    0.15476 	   -1.06661 	    1.16162
   3.05000 	    0.10143 	   -1.07435 	    1.16452
   3.10000 	    0.04771 	   -1.07942 	    1.16743
   3.15000 	   -0.00626 	   -1.08181 	    1.17035
   3.20000 	   -0.06035 	   -1.08150 	    1.17328
   3.25000 	   -0.11443 	   -1.07848 	    1.17621
   3.30000 	   -0.16835 	   -1.07276 	    1.17915
   3.35000 	   -0.22199 	   -1.06434 	    1.18210
   3.40000 	   -0.27520 	   -1.05324 	    1.18505
   3.45000 	   -0.32787 	   -1.03948 	    1.18802
   3.50000 	   -0.37984 	   -1.02309 	    1.19099
   3.55000 	   -0.43099 	   -1.00410 	    1.19396
   3.60000 	   -0.48120 	   -0.98255 	    1.19695
   3.65000 	   -0.53033 	   -0.95849 	    1.19994
   3.70000 	   -0.57825 	   -0.93197 	    1.20294
   3.75000 	   -0.62485 	   -0.90306 	    1.20595
   3.80000 	   -0.67000 	   -0.87181 	    1.20896
   3.85000 	   -0.71359 	   -0.83831 	    1.21199
   3.90000 	   -0.75551 	   -0.80263 	    1.21502
   3.95000 	   -0.79564 	   -0.76486 	    1.21805
   4.00000 	   -0.83388 	   -0.72508 	    1.22110
   4.05000 	   -0.87014 	   -0.68338 	    1.22415
   4.10000 	   -0.90431 	   -0.63988 	    1.22721
   4.15000 	   -0.93630 	   -0.59466 	    1.23028
   4.20000 	   -0.96603 	   -0.54785 	    1.23335
   4.25000 	   -0.99343 	   -0.49954 	    1.23644
   4.30000 	   -1.01840 	   -0.44987 	    1.23953
   4.35000 	   -1.04090 	   -0.39895 	    1.24263
   4.40000 	   -1.06084 	   -0.34691 	    1.24573
   4.45000 	   -1.07819 	   -0.29387 	    1.24885
   4.50000 	   -1.09288 	   -0.23996 	    1.25197
   4.55000 	   -1.10488 	   -0.18531 	    1.25510
   4.60000 	   -1.11415 	   -0.13007 	    1.25824
   4.65000 	   -1.12065 	   -0.07436 	    1.26138
   4.70000 	   -1.12437 	   -0.01833 	    1.26454
   4.75000 	   -1.12528 	    0.03789 	    1.26770
   4.80000 	   -1.12339 	    0.09415 	    1.27087
   4.85000 	   -1.11868 	    0.15032 	    1.27405
   4.90000 	   -1.11117 	    0.20626 	    1.27723
   4.95000 	   -1.10085 	    0.26182 	    1.28042
   5.00000 	   -1.08776 	    0.31686 	    1.28362
   5.05000 	   -1.07192 	    0.37125 	    1.28683
   5.10000 	   -1.05336 	    0.42484 	    1.29005
   5.15000 	   -1.03211 	    0.47751 	    1.29328
   5.20000 	   -1.00824 	    0.52912 	    1.29651
   5.25000 	   -0.98178 	    0.57953 	    1.29975
   5.30000 	   -0.95281 	    0.62862 	    1.30300
   5.35000 	   -0.92138 	    0.67626 	    1.30626
   5.40000 	   -0.88756 	    0.72233 	    1.30952
   5.45000 	   -0.85145 	    0.76670 	    1.31280
   5.50000 	   -0.81311 	    0.80928 	    1.31608
   5.55000 	   -0.77265 	    0.84993 	    1.31937
   5.60000 	   -0.73015 	    0.88856 	    1.32267
   5.65000 	   -0.68572 	    0.92507 	    1.32597
   5.70000 	   -0.63947 	    0.95936 	    1.32929
   5.75000 	   -0.59150 	    0.99133 	    1.33261
   5.80000 	   -0.54193 	    1.02091 	    1.33594
   5.85000 	   -0.49089 	    1.04800 	    1.33928
   5.90000 	   -0.43849 	    1.07255 	    1.34263
   5.95000 	   -0.38486 	    1.09447 	    1.34599
   6.00000 	   -0.33014 	    1.11372 	    1.34935
   6.05000 	   -0.27445 	    1.13022 	    1.35273
   6.10000 	   -0.21794 	    1.14395 	    1.35611
   6.15000 	   -0.16074 	    1.15484 	    1.35950
   6.20000 	   -0.10300 	    1.16288 	    1.36290
   6.25000 	   -0.04486 	    1.16803 	    1.36631
   6.30000 	    0.01354 	    1.17027 	    1.36972
   6.35000 	    0.07206 	    1.16960 	    1.37315
   6.40000 	    0.13054 	    1.16599 	    1.37658
   6.45000 	    0.18884 	    1.15947 	    1.38002
   6.50000 	    0.24681 	    1.15002 	    1.38347
   6.55000 	    0.30431 	    1.13768 	    1.38693
   6.60000 	    0.36120 	    1.12247 	    1.39040
   6.65000 	    0.41732 	    1.10441 	    1.39387
   6.70000 	    0.47254 	    1.08354 	    1.39736
   6.75000 	    0.52672 	    1.05991 	    1.40085
   6.80000 	    0.57971 	    1.03358 	    1.40435
   6.85000 	    0.63139 	    1.00459 	    1.40786
   6.90000 	    0.68162 	    0.97302 	    1.41138
   6.95000 	    0.73027 	    0.93894 	    1.41491
   7.00000 	    0.77722 	    0.90243 	    1.41845
   7.05000 	    0.82234 	    0.86357 	    1.42199
   7.10000 	    0.86552 	    0.82245 	    1.42555
   7.15000 	    0.90664 	    0.77918 	    1.42911
   7.20000 	    0.94560 	    0.73384 	    1.43269
   7.25000 	    0.98229 	    0.68656 	    1.43627
   7.30000 	    1.01662 	    0.63745 	    1.43986
   7.35000 	    1.04849 	    0.58662 	    1.44346
   7.40000 	    1.07782 	    0.53419 	    1.44707
   7.45000 	    1.10453 	    0.48030 	    1.45068
   7.50000 	    1.12855 	    0.42508 	    1.45431
   7.55000 	    1.14980 	    0.36865 	    1.45795
   7.60000 	    1.16823 	    0.31116 	    1.46159
   7.65000 	    1.18379 	    0.25275 	    1.46525
   7.70000 	    1.19643 	    0.19356 	    1.46891
   7.75000 	    1.20611 	    0.13373 	    1.47258
   7.80000 	    1.21279 	    0.07343 	    1.47626
   7.85000 	    1.21647 	    0.01279 	    1.47995
   7.90000 	    1.21711 	   -0.04803 	    1.48365
   7.95000 	    1.21470 	   -0.10889 	    1.48736
   8.00000 	    1.20926 	   -0.16962 	    1.49108
   8.05000 	    1.20078 	   -0.23009 	    1.49481
   8.10000 	    1.18927 	   -0.29013 	    1.49854
   8.15000 	    1.17477 	   -0.34959 	    1.50229
   8.20000 	    1.15729 	   -0.40833 	    1.50605
   8.25000 	    1.13687 	   -0.46619 	    1.50981
   8.30000 	    1.11356 	   -0.52304 	    1.51359
   8.35000 	    1.08741 	   -0.57871 	    1.51737
   8.40000 	    1.05847 	   -0.63308 	    1.52116
   8.45000 	    1.02682 	   -0.68601 	    1.52497
   8.50000 	    0.99252 	   -0.73735 	    1.52878
   8.55000 	    0.95565 	   -0.78698 	    1.53260
   8.60000 	    0.91630 	   -0.83476 	    1.53643
   8.65000 	    0.87457 	   -0.88057 	    1.54027
   8.70000 	    0.83054 	   -0.92430 	    1.54412
   8.75000 	    0.78432 	   -0.96583 	    1.54798
   8.80000 	    0.73603 	   -1.00504 	    1.55185
   8.85000 	    0.68578 	   -1.04185 	    1.55573
   8.90000 	    0.63369 	   -1.07613 	    1.55962
   8.95000 	    0.57988 	   -1.10782 	    1.56352
   9.00000 	    0.52449 	   -1.13681 	    1.56743
   9.05000 	    0.46765 	   -1.16304 	    1.57135
   9.10000 	    0.40950 	   -1.18642 	    1.57528
   9.15000 	    0.35017 	   -1.20689 	    1.57922
   9.20000 	    0.28983 	   -1.22440 	    1.58316
   9.25000 	    0.22861 	   -1.23889 	    1.58712
   9.30000 	    0.16667 	   -1.25033 	    1.59109
   9.35000 	    0.10415 	   -1.25866 	    1.59507
   9.40000 	    0.04122 	   -1.26387 	    1.59906
   9.45000 	   -0.02198 	   -1.26593 	    1.60305
   9.50000 	   -0.08527 	   -1.26483 	    1.60706
   9.55000 	   -0.14851 	   -1.26056 	    1.61108
   9.60000 	   -0.21154 	   -1.25314 	    1.61511
   9.65000 	   -0.27420 	   -1.24256 	    1.61914
   9.70000 	   -0.33633 	   -1.22885 	    1.62319
   9.75000 	   -0.39777 	   -1.21203 	    1.62725
   9.80000 	   -0.45837 	   -1.19215 	    1.63132
   9.85000 	   -0.51798 	   -1.16923 	    1.63540
   9.90000 	   -0.57644 	   -1.14333 	    1.63949
   9.95000 	   -0.63361 	   -1.11451 	    1.64358
  10.00000 	   -0.68933 	   -1.08283 	    1.64769
  10.05000 	   -0.74347 	   -1.04836 	    1.65181
  10.10000 	   -0.79589 	   -1.01119 	    1.65594
  10.15000 	   -0.84645 	   -0.97139 	    1.66008
  10.20000 	   -0.89502 	   -0.92907 	    1.66423
  10.25000 	   -0.94147 	   -0.88432 	    1.66839
  10.30000 	   -0.98569 	   -0.83724 	    1.67256
  10.35000 	   -1.02755 	   -0.78796 	    1.67674
  10.40000 	   -1.06695 	   -0.73658 	    1.68094
  10.45000 	   -1.10378 	   -0.68323 	    1.68514
  10.50000 	   -1.13794 	   -0.62805 	    1.68935
  10.55000 	   -1.16934 	   -0.57115 	    1.69358
  10.60000 	   -1.19790 	   -0.51268 	    1.69781
  10.65000 	   -1.22354 	   -0.45279 	    1.70205
  10.70000 	   -1.24617 	   -0.39161 	    1.70631
  10.75000 	   -1.26575 	   -0.32930 	    1.71057
  10.80000 	   -1.28222 	   -0.26601 	    1.71485
  10.85000 	   -1.29552 	   -0.20190 	    1.71914
  10.90000 	   -1.30562 	   -0.13713 	    1.72344
  10.95000 	   -1.31247 	   -0.07184 	    1.72774
  11.00000 	   -1.31606 	   -0.00622 	    1.73206
  11.05000 	   -1.31638 	    0.05958 	    1.73639
  11.10000 	   -1.31340 	    0.12540 	    1.74073
  11.15000 	   -1.30713 	    0.19107 	    1.74509
  11.20000 	   -1.29757 	    0.25643 	    1.74945
  11.25000 	   -1.28475 	    0.32131 	    1.75382
  11.30000 	   -1.26869 	    0.38554 	    1.75821
  11.35000 	   -1.24941 	    0.44898 	    1.76260
  11.40000 	   -1.22696 	    0.51145 	    1.76701
  11.45000 	   -1.20139 	    0.57280 	    1.77143
  11.50000 	   -1.17275 	    0.63287 	    1.77586
  11.55000 	   -1.14110 	    0.69150 	    1.78030
  11.60000 	   -1.10653 	    0.74856 	    1.78475
  11.65000 	   -1.06910 	    0.80388 	    1.78921
  11.70000 	   -1.02891 	    0.85734 	    1.79368
  11.75000 	   -0.98604 	    0.90878 	    1.79817
  11.80000 	   -0.94060 	    0.95809 	    1.80266
  11.85000 	   -0.89270 	    1.00512 	    1.80717
  11.90000 	   -0.84244 	    1.04975 	    1.81169
  11.95000 	   -0.78995 	    1.09187 	    1.81621
  12.00000 	   -0.73536 	    1.13137 	    1.82075
  12.05000 	   -0.67879 	    1.16814 	    1.82531
  12.10000 	   -0.62038 	    1.20208 	    1.82987
  12.15000 	   -0.56028 	    1.23310 	    1.83444
  12.20000 	   -0.49863 	    1.26111 	    1.83903
  12.25000 	   -0.43557 	    1.28604 	    1.84363
  12.30000 	   -0.37127 	    1.30782 	    1.84824
  12.35000 	   -0.30588 	    1.32639 	    1.85286
  12.40000 	   -0.23956 	    1.34168 	    1.85749
  12.45000 	   -0.17247 	    1.35366 	    1.86213
  12.50000 	   -0.10479 	    1.36228 	    1.86679
  12.55000 	   -0.03668 	    1.36752 	    1.87146
  12.60000 	    0.03170 	    1.36935 	    1.87614
  12.65000 	    0.10017 	    1.36777 	    1.88083
  12.70000 	    0.16856 	    1.36276 	    1.88553
  12.75000 	    0.23669 	    1.35433 	    1.89024
  12.80000 	    0.30441 	    1.34250 	    1.89497
  12.85000 	    0.37154 	    1.32728 	    1.89970
  12.90000 	    0.43790 	    1.30870 	    1.90445
  12.95000 	    0.50333 	    1.28681 	    1.90921
  13.00000 	    0.56767 	    1.26164 	    1.91399
  13.05000 	    0.63076 	    1.23326 	    1.91877
  13.10000 	    0.69242 	    1.20172 	    1.92357
  13.15000 	    0.75251 	    1.16710 	    1.92838
  13.20000 	    0.81086 	    1.12947 	    1.93320
  13.25000 	    0.86733 	    1.08893 	    1.93803
  13.30000 	    0.92178 	    1.04556 	    1.94288
  13.35000 	    0.97406 	    0.99947 	    1.94773
  13.40000 	    1.02403 	    0.95077 	    1.95260
  13.45000 	    1.07157 	    0.89957 	    1.95749
  13.50000 	    1.11655 	    0.84599 	    1.96238
  13.55000 	    1.15885 	    0.79016 	    1.96729
  13.60000 	    1.19836 	    0.73222 	    1.97220
  13.65000 	    1.23497 	    0.67230 	    1.97713
  13.70000 	    1.26858 	    0.61055 	    1.98208
  13.75000 	    1.29911 	    0.54712 	    1.98703
  13.80000 	    1.32647 	    0.48217 	    1.99200
  13.85000 	    1.35057 	    0.41585 	    1.99698
  13.90000 	    1.37137 	    0.34832 	    2.00197
  13.95000 	    1.38878 	    0.27975 	    2.00698
  14.00000 	    1.40277 	    0.21031 	    2.01199
  14.05000 	    1.41329 	    0.14017 	    2.01702
  14.10000 	    1.42029 	    0.06951 	    2.02207
  14.15000 	    1.42377 	   -0.00151 	    2.02712
  14.20000 	    1.42369 	   -0.07270 	    2.03219
  14.25000 	    1.42006 	   -0.14388 	    2.03727
  14.30000 	    1.41287 	   -0.21488 	    2.04236
  14.35000 	    1.40212 	   -0.28553 	    2.04747
  14.40000 	    1.38784 	   -0.35563 	    2.05259
  14.45000 	    1.37006 	   -0.42503 	    2.05772
  14.50000 	    1.34881 	   -0.49353 	    2.06286
  14.55000 	    1.32414 	   -0.56097 	    2.06802
  14.60000 	    1.29609 	   -0.62718 	    2.07319
  14.65000 	    1.26473 	   -0.69198 	    2.07837
  14.70000 	    1.23013 	   -0.75522 	    2.08357
  14.75000 	    1.19237 	   -0.81672 	    2.08878
  14.80000 	    1.15153 	   -0.87634 	    2.09400
  14.85000 	    1.10771 	   -0.93392 	    2.09924
  14.90000 	    1.06102 	   -0.98930 	    2.10448
  14.95000 	    1.01155 	   -1.04235 	    2.10975
  15.00000 	    0.95944 	   -1.09293 	    2.11502
  15.05000 	    0.90479 	   -1.14090 	    2.12031
  15.10000 	    0.84774 	   -1.18614 	    2.12561
  15.15000 	    0.78844 	   -1.22853 	    2.13092
  15.20000 	    0.72701 	   -1.26795 	    2.13625
  15.25000 	    0.66361 	   -1.30430 	    2.14159
  15.30000 	    0.59840 	   -1.33748 	    2.14694
  15.35000 	    0.53152 	   -1.36740 	    2.15231
  15.40000 	    0.46315 	   -1.39398 	    2.15769
  15.45000 	    0.39345 	   -1.41714 	    2.16309
  15.50000 	    0.32260 	   -1.43681 	    2.16849
  15.55000 	    0.25076 	   -1.45294 	    2.17392
  15.60000 	    0.17811 	   -1.46548 	    2.17935
  15.65000 	    0.10484 	   -1.47438 	    2.18480
  15.70000 	    0.03112 	   -1.47963 	    2.19026
  15.75000 	   -0.04286 	   -1.48118 	    2.19574
  15.80000 	   -0.11692 	   -1.47904 	    2.20123
  15.85000 	   -0.19088 	   -1.47319 	    2.20673
  15.90000 	   -0.26454 	   -1.46365 	    2.21225
  15.95000 	   -0.33772 	   -1.45042 	    2.21778
  16.00000 	   -0.41024 	   -1.43354 	    2.22332
  16.05000 	   -0.48192 	   -1.41302 	    2.22888
  16.10000 	   -0.55257 	   -1.38893 	    2.23445
  16.15000 	   -0.62201 	   -1.36130 	    2.24004
  16.20000 	   -0.69008 	   -1.33020 	    2.24564
  16.25000 	   -0.75659 	   -1.29570 	    2.25125
  16.30000 	   -0.82137 	   -1.25787 	    2.25688
  16.35000 	   -0.88427 	   -1.21680 	    2.26252
  16.40000 	   -0.94511 	   -1.17258 	    2.26818
  16.45000 	   -1.00374 	   -1.12533 	    2.27385
  16.50000 	   -1.06000 	   -1.07514 	    2.27953
  16.55000 	   -1.11376 	   -1.02214 	    2.28523
  16.60000 	   -1.16487 	   -0.96645 	    2.29094
  16.65000 	   -1.21319 	   -0.90821 	    2.29667
  16.70000 	   -1.25860 	   -0.84755 	    2.30241
  16.75000 	   -1.30098 	   -0.78462 	    2.30817
  16.80000 	   -1.34021 	   -0.71957 	    2.31394
  16.85000 	   -1.37619 	   -0.65256 	    2.31972
  16.90000 	   -1.40881 	   -0.58375 	    2.32552
  16.95000 	   -1.43800 	   -0.51331 	    2.33134
  17.00000 	   -1.46367 	   -0.44141 	    2.33717
  17.05000 	   -1.48574 	   -0.36823 	    2.34301
  17.10000 	   -1.50415 	   -0.29394 	    2.34887
  17.15000 	   -1.51885 	   -0.21873 	    2.35474
  17.20000 	   -1.52978 	   -0.14279 	    2.36063
  17.25000 	   -1.53692 	   -0.06630 	    2.36653
  17.30000 	   -1.54024 	    0.01054 	    2.37244
  17.35000 	   -1.53971 	    0.08756 	    2.37837
  17.40000 	   -1.53533 	    0.16454 	    2.38432
  17.45000 	   -1.52711 	    0.24131 	    2.39028
  17.50000 	   -1.51504 	    0.31766 	    2.39626
  17.55000 	   -1.49916 	    0.39341 	    2.40225
  17.60000 	   -1.47949 	    0.46837 	    2.40825
  17.65000 	   -1.45607 	    0.54235 	    2.41427
  17.70000 	   -1.42895 	    0.61515 	    2.42031
  17.75000 	   -1.39819 	    0.68660 	    2.42636
  17.80000 	   -1.36386 	    0.75651 	    2.43243
  17.85000 	   -1.32604 	    0.82470 	    2.43851
  17.90000 	   -1.28480 	    0.89100 	    2.44460
  17.95000 	   -1.24025 	    0.95524 	    2.45072
  18.00000 	   -1.19249 	    1.01726 	    2.45684
  18.05000 	   -1.14163 	    1.07688 	    2.46298
  18.10000 	   -1.08778 	    1.13396 	    2.46914
  18.15000 	   -1.03109 	    1.18835 	    2.47531
  18.20000 	   -0.97167 	    1.23990 	    2.48150
  18.25000 	   -0.90967 	    1.28849 	    2.48771
  18.30000 	   -0.84525 	    1.33397 	    2.49393
  18.35000 	   -0.77855 	    1.37623 	    2.50016
  18.40000 	   -0.70974 	    1.41516 	    2.50641
  18.45000 	   -0.63898 	    1.45065 	    2.51268
  18.50000 	   -0.56645 	    1.48260 	    2.51896
  18.55000 	   -0.49232 	    1.51092 	    2.52526
  18.60000 	   -0.41677 	    1.53554 	    2.53157
  18.65000 	   -0.33999 	    1.55637 	    2.53790
  18.70000 	   -0.26218 	    1.57337 	    2.54424
  18.75000 	   -0.18351 	    1.58648 	    2.55060
  18.80000 	   -0.10418 	    1.59566 	    2.55698
  18.85000 	   -0.02440 	    1.60087 	    2.56337
  18.90000 	    0.05564 	    1.60209 	    2.56978
  18.95000 	    0.13575 	    1.59931 	    2.57621
  19.00000 	    0.21571 	    1.59252 	    2.58265
  19.05000 	    0.29534 	    1.58173 	    2.58910
  19.10000 	    0.37443 	    1.56697 	    2.59558
  19.15000 	    0.45277 	    1.54824 	    2.60206
  19.20000 	    0.53019 	    1.52561 	    2.60857
  19.25000 	    0.60647 	    1.49910 	    2.61509
  19.30000 	    0.68142 	    1.46877 	    2.62163
  19.35000 	    0.75486 	    1.43470 	    2.62818
  19.40000 	    0.82659 	    1.39696 	    2.63475
  19.45000 	    0.89644 	    1.35563 	    2.64134
  19.50000 	    0.96422 	    1.31081 	    2.64794
  19.55000 	    1.02976 	    1.26260 	    2.65456
  19.60000 	    1.09289 	    1.21111 	    2.66120
  19.65000 	    1.15345 	    1.15646 	    2.66785
  19.70000 	    1.21127 	    1.09879 	    2.67452
  19.75000 	    1.26621 	    1.03823 	    2.68121
  19.80000 	    1.31812 	    0.97492 	    2.68791
  19.85000 	    1.36687 	    0.90901 	    2.69463
  19.90000 	    1.41232 	    0.84067 	    2.70137
  19.95000 	    1.45435 	    0.77005 	    2.70812
  20.00000 	    1.49286 	    0.69733 	    2.71489
  20.05000 	    1.52772 	    0.62269 	    2.72168
  20.10000 	    1.55886 	    0.54630 	    2.72848
  20.15000 	    1.58617 	    0.46836 	    2.73530
  20.20000 	    1.60959 	    0.38905 	    2.74214
  20.25000 	    1.62904 	    0.30857 	    2.74900
  20.30000 	    1.64447 	    0.22712 	    2.75587
  20.35000 	    1.65583 	    0.14490 	    2.76276
  20.40000 	    1.66307 	    0.06211 	    2.76967
  20.45000 	    1.66618 	   -0.02105 	    2.77659
  20.50000 	    1.66513 	   -0.10436 	    2.78353
  20.55000 	    1.65991 	   -0.18761 	    2.79049
  20.60000 	    1.65053 	   -0.27061 	    2.79747
  20.65000 	    1.63700 	   -0.35313 	    2.80446
  20.70000 	    1.61934 	   -0.43498 	    2.81147
  20.75000 	    1.59759 	   -0.51595 	    2.81850
  20.80000 	    1.57179 	   -0.59583 	    2.82555
  20.85000 	    1.54200 	   -0.67442 	    2.83261
  20.90000 	    1.50828 	   -0.75152 	    2.83969
  20.95000 	    1.47070 	   -0.82693 	    2.84679
  21.00000 	    1.42936 	   -0.90047 	    2.85391
  21.05000 	    1.38433 	   -0.97194 	    2.86104
  21.10000 	    1.33574 	   -1.04115 	    2.86820
  21.15000 	    1.28368 	   -1.10794 	    2.87537
  21.20000 	    1.22828 	   -1.17213 	    2.88256
  21.25000 	    1.16968 	   -1.23354 	    2.88976
  21.30000 	    1.10800 	   -1.29202 	    2.89699
  21.35000 	    1.04340 	   -1.34742 	    2.90423
  21.40000 	    0.97603 	   -1.39959 	    2.91149
  21.45000 	    0.90605 	   -1.44839 	    2.91877
  21.50000 	    0.83363 	   -1.49370 	    2.92606
  21.55000 	    0.75894 	   -1.53538 	    2.93338
  21.60000 	    0.68217 	   -1.57333 	    2.94071
  21.65000 	    0.60351 	   -1.60743 	    2.94807
  21.70000 	    0.52314 	   -1.63761 	    2.95544
  21.75000 	    0.44126 	   -1.66377 	    2.96282
  21.80000 	    0.35807 	   -1.68583 	    2.97023
  21.85000 	    0.27378 	   -1.70373 	    2.97766
  21.90000 	    0.18859 	   -1.71742 	    2.98510
  21.95000 	    0.10272 	   -1.72685 	    2.99256
  22.00000 	    0.01638 	   -1.73199 	    3.00004
  22.05000 	   -0.07022 	   -1.73281 	    3.00755
  22.10000 	   -0.15686 	   -1.72929 	    3.01506
  22.15000 	   -0.24333 	   -1.72145 	    3.02260
  22.20000 	   -0.32940 	   -1.70928 	    3.03016
  22.25000 	   -0.41487 	   -1.69281 	    3.03773
  22.30000 	   -0.49951 	   -1.67207 	    3.04533
  22.35000 	   -0.58311 	   -1.64710 	    3.05294
  22.40000 	   -0.66546 	   -1.61794 	    3.06057
  22.45000 	   -0.74636 	   -1.58467 	    3.06822
  22.50000 	   -0.82559 	   -1.54735 	    3.07590
  22.55000 	   -0.90296 	   -1.50607 	    3.08359
  22.60000 	   -0.97827 	   -1.46092 	    3.09129
  22.65000 	   -1.05131 	   -1.41201 	    3.09902
  22.70000 	   -1.12191 	   -1.35944 	    3.10677
  22.75000 	   -1.18988 	   -1.30335 	    3.11454
  22.80000 	   -1.25505 	   -1.24385 	    3.12232
  22.85000 	   -1.31724 	   -1.18110 	    3.13013
  22.90000 	   -1.37630 	   -1.11524 	    3.13795
  22.95000 	   -1.43206 	   -1.04642 	    3.14580
  23.00000 	   -1.48438 	   -0.97482 	    3.15366
  23.05000 	   -1.53312 	   -0.90060 	    3.16155
  23.10000 	   -1.57815 	   -0.82394 	    3.16945
  23.15000 	   -1.61935 	   -0.74504 	    3.17738
  23.20000 	   -1.65660 	   -0.66407 	    3.18532
  23.25000 	   -1.68981 	   -0.58124 	    3.19328
  23.30000 	   -1.71887 	   -0.49675 	    3.20127
  23.35000 	   -1.74371 	   -0.41081 	    3.20927
  23.40000 	   -1.76425 	   -0.32362 	    3.21729
  23.45000 	   -1.78043 	   -0.23541 	    3.22533
  23.50000 	   -1.79220 	   -0.14639 	    3.23340
  23.55000 	   -1.79952 	   -0.05678 	    3.24148
  23.60000 	   -1.80235 	    0.03320 	    3.24959
  23.65000 	   -1.80069 	    0.12332 	    3.25771
  23.70000 	   -1.79453 	    0.21335 	    3.26585
  23.75000 	   -1.78386 	    0.30308 	    3.27402
  23.80000 	   -1.76871 	    0.39227 	    3.28220
  23.85000 	   -1.74909 	    0.48071 	    3.29041
  23.90000 	   -1.72506 	    0.56816 	    3.29863
  23.95000 	   -1.69665 	    0.65441 	    3.30688
  24.00000 	   -1.66393 	    0.73925 	    3.31515
  24.05000 	   -1.62697 	    0.82244 	    3.32344
  24.10000 	   -1.58585 	    0.90379 	    3.33175
  24.15000 	   -1.54066 	    0.98308 	    3.34007
  24.20000 	   -1.49150 	    1.06012 	    3.34842
  24.25000 	   -1.43850 	    1.13469 	    3.35680
  24.30000 	   -1.38176 	    1.20662 	    3.36519
  24.35000 	   -1.32143 	    1.27570 	    3.37360
  24.40000 	   -1.25765 	    1.34178 	    3.38203
  24.45000 	   -1.19056 	    1.40466 	    3.39049
  24.50000 	   -1.12032 	    1.46419 	    3.39897
  24.55000 	   -1.04711 	    1.52020 	    3.40746
  24.60000 	   -0.97110 	    1.57256 	    3.41598
  24.65000 	   -0.89248 	    1.62111 	    3.42452
  24.70000 	   -0.81142 	    1.66574 	    3.43308
  24.75000 	   -0.72813 	    1.70631 	    3.44167
  24.80000 	   -0.64282 	    1.74271 	    3.45027
  24.85000 	   -0.55568 	    1.77486 	    3.45890
  24.90000 	   -0.46694 	    1.80264 	    3.46754
